id,lyrics completos
511,"Yo no he perdido la esperanza
de tenerte entre mis brazos
y es el día ha de llegar
desde hace mucho tiempo que me gustas
y lo que me gusta mucho lo obtengo
con toda seguridad
yo no he perdido la esperanza
de que un día tu me quieras
y algun día me querrás
tarde o temprano seras mia
yo sere tuyo algun día
y lo tengo que lograr
que conste amor que ya te lo advertí que no
descansaré hasta que seas mía nomas
pues tu me gustas de hace tiempo mucho tiempo atras
Me gustas mucho me gustas mucho tú
tarde o temprano sere tuyo y mía tú serás
me gustas mucho me gustas mucho tú
tarde o temprano sere tuyo y mía tu serás
y yo te gusto? me gustas mucho tu
tarde o temprano sere tuyo y mia tu seras
Y no te oigo porque traes tennis
Que conste amor que ya te lo advertí que no
descansaré hasta que seas mia nomas
pues tu me gustas de hace tiempo mucho tiempo atrás
me gustas mucho me gustas mucho tu
tarde o temprano sere tuyo y mia tu seras
y yo te gusto? me gustas mucho tu
tarde o temprano sere tuyo y mia tu seras
"
512,"Solo voy por el mundo
Solo como un vagabuendo
Huerfano soy
Ya no tengo a nadie
Han muerto mis padres
Solo quede
Nací entre amargura y llanto
Y mi dolor es tanto
Que me a compaña por donde voy
Huerfano soy no tengo hogar
No tengo ya ni un calor
Y si al llorar me acuerdo mas
De la que la luz me dio
Huerfano soy
"
513,"No te vuelvas a cruzar por mi camino
Me das pena y lástima de verte
Me suplicas que yo vuelva contigo
Que cinismo que ni vergüenza tienes
Yo si fuera tú ni siquiera te miraba
Mucho menos pedirte que regreses
No me vuelvas a decir que tú me quieres
Mentirosa siempre mientes mientes siempre
Que me cuentas a mí que se tu historia
Si me buscas es por que te conviene
Lo que digas me lo se ya de memoria
Y ahora lárgate que ya no quiero verte
Te voy a olvidar
Te voy a olvidar
Aunque me cueste la vida
Y aunque me cueste llanto
Yo te juro que te tengo que olvidar
Te voy a olvidar
Te voy a olvidar
Aunque me cueste la vida
Y aunque me cueste el llanto
Yo te juro que te tengo que olvidar
Para que
Quieres que vuelva
Hoy que apenas
Empiezo a vivir diferente
La vida sin ti
Para que
Quieres hablarme
Si no tienes nada que decirme
Respecto a lo nuestro
Si todo acabó
Para que
Quieres mirarme
Y que te puede importar ya mi vida
Si tú sabes
Que ya tengo otro amor
Hoy que sientes amor
Yo ya no ciento nada
No quisiste mi amor
Cuando yo te lo daba
Y hoy me pides que vuelva ya para que
Es mejor que me olvides ya no pierdas tu tiempo
Ya no insistas por Dios que por ti nada siento
Que Dios te ayude a olvidar y a encontrar el amor otra vez
Ya veras traicionera que lo vas a pagar muy caro
Yo soy bueno a la buena
Pero por las malas soy muy malo
No quisiste ser buena y ya ves lo que resulta
Yo no quise ser malo pero tú tienes la culpa
Y es que tú ya de mi no te vas a burlar
Hoy de puro capricho yo haré que me quieras
Ya veras que hasta vas a aprender como debes amar a Dios
En tierra ajena
Porque tú a mis espaldas me hiciste traición
Hoy por eso te voy a quitar lo farsante
Y voy a hacer que tu hincada me pidas perdón
Y me implores amor
Delante de tu mugroso y mantenido amante
"
514,"Por que te encanta mentir
Adorable mentirosa
Dices que haces tu las cosas
Y hablando cuando es un si
Contigo no se que hacer
Sin ti me meto en problemas
Uno y otro es un dilema
Compadecerte de mi
Si tu y si tu si tu me tratas muy bien
Y no eres más mentirosa
Voy a darte un día una cosa
Que te va a poner feliz
Si tu y si tu si tu me tratas muy bien
Sin darme espinas con rosas
Llegaras hacer mi esposa
Y jamás vas a sufrir
Tu estas en mi corazón
Te llevo en mi pensamiento
Por eso yo no te miento
Es como mentirme yo
"
515,"Ahora que te fuiste
pense que iba a estar triste
y cual fue mi sorpresa
que ya no te extrañe
y me quede pensando
que me estara pasando
que ahora me parese que todo lo soñe
quisas jamas te quise
como siempre te dije
yo te nesesitaba  ya bes por soledad
pero te fuistes tantas y tantas veces
pagando estas con creces tu infidelidad
y ahora estoy tranquilo
yo ya no vuelvo contigo
quiero ser como era antes
ya no quiero ser tu amante ya no
que tengas buena suerte
si un dia vuelbo a verte
no quiero que me hables te pido ese favor
jamas nos conocimos
jamas fuimos amigos
todo fue un loco sueño del cual despierto hoy
ya vez jamas te quise
como siempre te dije
yo te nesecitaba quisas por soledad
pero te fuiste tantas y tantas veces
pagando estas con creces tu infidelidad
ay y ahora estoy tranquilo
yo ya no vuelvo contigo
quiero ser como era antes
ya no quiero ser tu amante ya no
ay y ahora estoy tranquilo
yo ya no vuelvo contigo
quiero ser como era antes
ya no quiero ser tu amante ya no
"
516,"Adios le estoy diciendo a mi mejor amigo
Adios tu ten en cuenta que la suerte esta contigo
Adios que la salud abunde en tu camino
Que al final encuentres la dicha
La paz y la alegria
Y el amor que siempre has merecido
Adios y que realices todo lo que tu has soñado
Adios que siempre el triunfo lo encuentres
En tus manos
Adios y muchas gracias por la amistad
Que tu me has dado
En mi cuenta con este respeto
Esta a mistad que yo te ofresco es sincera
A qui esta mi mano
[hablando]
El que tiene un amigo tiene un tesoro
Adios y muchas gracias por la amistad
Que tu me has dado
En mi cuenta con este respeto
Esta a mistad que yo te ofresco es sincera
A qui esta mi mano
"
517,"Ahora que tu te has ido duermo tranquilo todas las noches
Ahora que ya soy libre despierto alegre sin tus reproches
Ahora que tu te has ido vivo la vida como yo quiera
Ahora que ya soy libre vivo dichoso como antes era
No me interesa saber si estas si vienes o vaz
No tengo celos ni dudas ni nada ni la incertidumbre
Que estaba acabando con toda mi vida
No me interesa saber si estas si vienes o vaz
Yo ya no sufro no lloro no extraño
Y tu tienes la culpa por tantos engaños
Por tanta mentira
Si vieras
Cuanto he cambiado ya no es lo mismo
Te doy las gracias sinceramente por que te has ido
Si vieras
Cuanto he cambiado sin tu presencia
Ahora rio y vivo la vida a mi convenencia
No me arrepeiento del ayer
Fue una experiencia que al final
Me abrio los ojos para ver
Que tengo mucho mas que dar
Y bellas cosas por hacer
Tu me estorbabas nada mas
Ahora soy lilbre y ahora soy libre
Dios quiera que nunca que nunca que nunca
Que nunca que nunca que nunca que nunca que nunca
Que nunca que nunca que nunca vuelvas
"
518,"Yo se que usted tiene algo que decirme
Y no encuentra como hacerlo
Tal vez porque siente miedo pues bien sabe como herirme
Yo se que usted no halla como despedirme
Yo resuelvo su problema
Usted por mi no sienta pena que mi orgullo esta muy firme
Yo me voy yo me voy si usted ya no me quiere
Y antes de que me lo diga no no no yo mejor me voy
Quédese tranquila que yo ya me voy
Yo me voy si usted ya no me quiere
Que disfrute los placeres que le brindan los quereres
De su más reciente amor
Yo me voy yo me voy si usted ya no me quiere
Y antes de que me lo diga no no no yo mejor me voy
Quédese tranquila que yo ya me voy
Yo me voy si usted ya no me quiere
Y que disfrute los placeres que le brindan los quereres
De su más reciente amor
De su más reciente amor de su más reciente amor que yo me voy
"
519,"Enamorado de ti
Como yo te amo
No amé a nadie
Enamorado y feliz
Yo te necesito igual que al aire
Tenemos tres años
Que nos conocemos
Y a mi me parece que
Tenemos solo un mes
Oh!
Ay amor!
Jamás olvidare
Como te conocí
Jamás olvidare
Yo guardo en mi corazón
Aquel siglo el año el mes y el día
Bendigo la hora yo
Bendigo el minuto aquel
Bendigo el instante en que
Yo te conocí oh!
Ay amor!
Jamás olvidare
Como te conocí
Bendigo la hora yo
Bendigo el minuto aquel
Bendigo el instante en que
Yo te conocí oh!
Ay! Amor!
A ti te comparo con mi vida
Jamás olvidare
A ti te comparo con mi tierra
Como te conocí
A ti te comparo con mis ojos
Jamás olvidare
A ti te comparo con mi boca
Ay! Amor!
A ti te comparo con mi cielo
Jamás olvidare
A ti te comparo con mi mundo
Como te conocí
A ti te comparo con mi vida
Como te conocí
A ti te comparo con mi tierra
Jamás olvidare
A ti te comparo con mis ojos
Como te conocí
A ti te comparo con mi boca
"
520,"No apaguen la luz
Más allá del cielo
De la luna llena
De esos dos luceros
Más allá del sol
Más allá del todo
De ese mar de estrellas
De esos seis planetas
De ahí vengo yo
Entre Mercurio Urano y Plutón
Yo tenía un planeta y él era mi hogar
Pero una guerra que se desato
Apago la luz
Alrededor de Saturno quedo
Mi planeta Tierra en pedazos esta
Gire y gire en torno de su alrededor
Ese fue su fin
Pido que ya
No apaguen la luz
Vengan a Xel–ha
Vengan a Tulúm
Ya no apaguen la luz
Vengan a Xcaret
Vengan a Cancún
Unos se fueron a Cetus y Orión
Otros se marcharon a Volan y Aran
A mi me trajeron a tierra de sol
Y ahora estoy aquí
Pido que ya
No apaguen la luz
Vengan a Xel–ha
Vengan a Tulúm
Ya no apaguen la luz
Vengan a Xcaret
Vengan a Cancún
"
521,"A las diez de la mañana
Recibí una gran sorpresa
Ha llegado desde España
La guapísima princesa
Procedente de Madrid
La que canta y baila y reza
Y me viene a ver a mi
Y me dijo la guapeza
Ya fuera de protocolo
Se lleno de sencillez
Y me dijo tienes arte
De la cabeza a los pies
Ay chiquillo como escribes!
Que bien bailas cuando cantas
Y como yo soy la infanta
De eso se bastante bien
Quise darle un dulce beso
En sus lindos labios rojos
Y en eso me desperté
Y en eso me desperté
A sido un sueño oh oh!
A sido un sueño oh oh!
Solamente ha sido un sueño
Yo jamás seré su dueño
Ella a mi ni me conoce
Solamente fue un saludo
Al cuarto para las doce
En el premiere de ""yo soy esa""
De mi comadre Isabel
Que Isabel pues la pantoja
Cual otra mas iba a ser
La mujer que mas se antoja
De besarle hasta los pies
Ella si que tiene arte
Si la viera Fred Astaire
Le dijera baile usted
Mientras yo la veo y la aplaudo
Porque lo hace usted muy bien
Ay Isabel! ay Isabel! ay Isabel!
Tu nombre me sabe a canto
Tu baile como a clavel
Isabel Isabel Isabel
Tu nombre me sabe a canto
Tu baile como a clavel
Esto si que no es un sueño
Adiós princesa de España
Adiós mi reina Isabel
Ojala que seas dichosa
Ojala te vuelva a ver
Aquí en México te admiran
Y eso que no te han mirado
Todo el arte que tu tienes
Pues nos tienes olvidados
Porque diantres nunca vienes
A mis treinta y dos estados
Mientras vienes dale un beso
A tu madre doña Ana
Dos abrazos a bernardo
Y tres a tu hermano juan
Pero cuatro a mi compadre
Agustín el buen galán
Cinco al guapo de francisco
Que ya un hombre debe ser
Seis besitos a la niña
Esa niña que al nacer
Su papa que esta en la gloria
Le llamo niña Isabel
Isabel Isabel Isabel ay ay!
Tu nombre me sabe a canto
Tu baile como a clavel
Isabel Isabel Isabel Isabel ay ay!
Tu nombre me sabe a canto
Tu baile como a clavel
Y a través de ella te canta
Y te baila sevillanas
Para que nunca estés sola
Para que nunca estés triste
Para que nunca pienses
Que la eternidad no existe
Eres como el mar de grande
Eres como el pan de buen
Eres como el sol brillante
Igual que la luna llena
Eres un sueño oh oh!
Eres un sueño oh oh!
Eres un sueño oh oh!
Eres un sueño
"
522,"Tú fuiste nuestro hogar
El más bello y qué lugar
De nosotros dos
Tú fuiste el domicilio
Testigo de un idilio
Que un día termino
Hoy cambiara de dueño
Y todos nuestros sueños
Se quedan encerrados
En cada habitación
De todo lo vivido
Jamás habrá un olvido
Será un dulce recuerdo
De parte de los dos
947 Fiske St Adiós
Gracias por el ayer
Ya nunca volveré
Me duele esto decir
947 Fiske me voy
Ya no pude esperar
Sé que no volverá
Ya se olvido de mí
Adiós casita Linda
Sencilla humilde hermosa
Gracias por tantas cosas
Que nunca olvidaremos
Me duele abandonarte
Pero así es la vida
Adiós casita mía
Ya nunca volveremos
Adiós casita Linda
Sencilla humilde hermosa
Gracias por tantas cosas
Que nunca olvidaremos
Me duele abandonarte
Pero así es la vida
Adiós casita mía
Ya nunca volveremos
"
523,"Antes de que llegaras te esperaba
Deseaba con el alma conocerte
Antes de conocerte ya te amaba
Nunca desespere por eso al verte
Con tanta prisa en mí
Te hable de amores
Al ver tu juventud y tu belleza
Robe a tu cuerpo hermoso los candores
Vi en tus divinos ojos la nobleza
Amarte es un honor bien de mis noches
Jamás te dejare hasta que tú digas
Amor gracias por todo en tus derroches
La vida te la doy sin que me la pidas
Gracias por tanto amor cariño santo
Ojitos de miradas tan hermosas
Nunca te olvides de lo que hoy te canto
Zacatecana linda y primorosa
Ayer ahora y siempre te repetiré
Lo que yo mas deseo es que el tiempo pare
Estar contigo es el más bonito edén
Si algún día tú me dejas dios me ampare
Amarte es un honor bien de mis noches
Jamás te dejare hasta que tú digas
Amor gracias por todo en tus derroches
La vida te la doy sin que me la pidas
Amarte es un honor bien de mis noches
Jamás te dejare hasta que tú digas
Amor gracias por todo en tus derroches
La vida te la doy sin que me la pidas
"
524,"Como quisiera detener
El tiempo y no envejecer más
Yo no quisiera envejecer
Muy joven siempre quiero estar
Y lo que tenga yo que hacer
Lo voy hacer muy claro esta
Porque me tengo que quedar
Sin vida
Todo esta errado para mí
Te dan la vida y te la quitan
Por que es que tengo que dejar
La tierra el cielo el sol y el mar
Y el aire un día
Todo esta errado para mí
Por que acabar con mi persona
Por que me tengo que morir
Quien es el que me hizo a mí
Tan mala broma
Todo esta errado para mí
Te dan la vida y te la quitan
Por que es que tengo que dejar
La tierra el cielo el sol y el mar
Y el aire un día
Todo esta errado para mí
Por que acabar con mi persona
Por que me tengo que morir
Quien es el que me hizo a mí
Tan mala broma
"
525,"La mujer que yo amo
No hay como ella ninguna
Tiene el sol en sus manos
Y en sus pies a la luna
La mujer que me ama
Es de cara muy bella
Veo la fe de mi pueblo
En su manto de estrellas
La mujer que me encanta
Es de España su venia
Ella empera otras tierras
Y en la mía es una reina
La mujer que idolatro
Es la india más pura
Alegría es de mi canto
De mis penas la cura
La mujer que yo supe
Que es la santa más buena
Se llama guadalupe
Se llama guadalupe
Y es mi virgen morena
La mujer que yo supe
Que es la santa más buena
Se llama guadalupe
Se llama guadalupe
Y es mi virgen morena
"
526,"No hoy no saldré esta noche
No porque hay luna llena
Y eso a mi me enferma
Me vuelve un lobo
Feroz
¿Por qué habría luna llena cuando yo nací?
Porque influenciado en mí
Siempre la luna llena
Me sale ese lobo
Que hay dentro de mí
Me salen las ganas
Que siento por ti
Me crecen los ojos
Las manos los pies
Me crece la boca
Los dientes también
No por favor
Conste que ya te lo advertí
Me vuelvo un lobo feroz
¿Por qué habría luna llena cuando yo nací?
Porque influenciado en mí
Siempre la luna llena
Así es que esta noche
No te puedo ver
Que adentro del coche
Te puedo comer
No vengas ni llames
No quieras saber
Porque hago que calmes
Mi hambre y mi sed
No por favor
Conste que ya te lo advertí
Me vuelvo un lobo feroz
¿Por qué habría luna llena
Hoy hay luna
Ay cuando yo nací?
Hoy hay luna
Porque influenciado en mí
Hoy hoy
Siempre la luna llena
Hoy
¿Por qué habría luna llena
Hoy hay luna
Ay cuando yo nací?
Hoy hay luna
Porque influenciado en mí
Hoy hoy
Siempre la luna llena
Hoy
¿Por qué habría luna llena
Hoy hay luna
Ay cuando yo nací?
Hoy hay luna
Porque influenciado en mí
Hoy
Siempre la luna llena
"
527,"Que seas muy feliz
Estés donde estés cariño
No importa que ya no vuelvas jamas
Conmigo
Deseo mi amor que sepas también que te amo
Que no te olvide que nunca podré
Te extraño
Que seas muy feliz que encuentres amor
Mi vida que nunca mi amor te digan adiós un día
Perdóname mi amor por todo el tiempo que
Te ame te hice daño te amé de mas y fue
Mi error que soledad  estoy sin ti lo estoy
Pagando que seas muy feliz que seas
Muy feliz mientras que yo Te sigo amando
Deseo mi amor que sepas también
Que te amo que no te olvide
Que nunca podre te extraño
Perdóname mi amor por todo el tiempo que
Te amé te hice daño te amé de mas y ese fue
Mi error que soledad estoy sin ti lo estoy
Pagando
Que seas muy feliz que seas muy feliz
Mientras que yo te sigo amando
"
