id,lyrics completos
211,"Cuantas mañanas
Cuantas mañanas perdí la esperanza
Buscando tu abrigo en lo frío de mi cama
Y no estabas tú no estabas tú
Hoy me reclamas
Hoy me reclamas y vuelves conmigo
Buscando el amor donde ya se ha perdido
Aquí ya no hay luz aquí ya no hay luz
Aprendí a vivir a solas
Aprendí a vivir sin verte
Desde que tu te marchaste
Todo fué tan diferente
Aprendí también que En La Obscuridad
Puedes caminar
En La Obscuridad
Tuve que buscar
La mejor manera de no tropezar
Tu fuiste mi luz
Mi vida éras tu
No puedo mentir como lo hiciste tu
En La Obscuridad
Se sufre de más
Conoces a dios y te enseña a olvidar
Aprendí a vivir
Sin tenerte aquí
Nada es para siempre contigo aprendí
Aprendí a vivir a solas
Aprendí a vivir sin verte
Desde que tu te marchaste
Todo fué tan diferente
Aprendí también que En La Obscuridad
Puedes caminar
En La Obscuridad
Tuve que buscar
La mejor manera de no tropezar
Tu fuiste mi luz
Mi vida éras tu
No puedo mentir como lo hiciste tu
En La Obscuridad
Se sufre de más
Conoces a dios y te enseña a olvidar
Aprendí a vivir
Sin tenerte aquí
Nada es para siempre contigo aprendí
En La Obscuridad
Tuve que buscar
La mejor manera de no tropezar
Tu fuiste mi luz
Mi vida éras tu
No puedo mentir como lo hiciste tu
En La Obscuridad
Se sufre de más
Conoces a dios y te enseña a olvidar
Aprendí a vivir
Sin tenerte aquí
Nada es para siempre contigo aprendí
"
212,"Me fuí en un viaje sin pensar
Sin alas me atreví a volar
En tu mirada me perdí
Sin equipaje estoy aquí
No tengo nada para dar
Solo un boleto para amar
Y te lo quiero dar a ti
Para que vayas junto a mí
Me haces perder la calma
Con solo una mirada
Y en este sueño solo faltas tú
(Ohh Ohh Ohh)
Inevitable
(Ohh Ohh Ohh)
Me enamoraste
(Ohh Ohh Ohh)
En este viaje
Nadie nos podrá bajar
Juntos vamos a volar
(Ohh Ohh Ohh)
Incomparable
(Ohh Ohh Ohh)
Igual a nadie
(Ohh Ohh Ohh)
Voy a llevarte conmigo en el corazón
En este Sueño De Amor
Me haces perder la calma
Con solo una mirada
Y en este sueño solo faltas tú
(Ohh Ohh Ohh)
Inevitable
(Ohh Ohh Ohh)
Me enamoraste
(Ohh Ohh Ohh)
En este viaje
Nadie nos podrá bajar
Juntos vamos a volar
(Ohh Ohh Ohh)
Incomparable
(Ohh Ohh Ohh)
Igual a nadie
(Ohh Ohh Ohh)
Voy a llevarte conmigo en el corazón
Donde hay demasiado amor
(Ohh Ohh Ohh)
Inevitable
(Ohh Ohh Ohh)
Me enamoraste
(Ohh Ohh Ohh)
En este viaje
Nadie nos podrá bajar
Juntos vamos a volar
(Ohh Ohh Ohh)
Incomparable
(Ohh Ohh Ohh)
Igual a nadie
(Ohh Ohh Ohh)
Voy a llevarte conmigo en el corazón
En este Sueño De Amor
(Bienvenidos y bienvenidas)
(Todos a este viaje de felicidad)
(Donde solamente ocupas amor y sonrisas)
(Te invito Vamos)
"
213,"Mi cielo se nubló
Y en un instante todo se pintó de negro
Y enmudeció el eco de tu voz
Inexplicablemente me dijiste adios
La noche apareció y con ella un manto frío
Llegó el silencio
Y la luz de tu mirada se apagó
Yo hubiera dado todo por que te quedaras pero no
En dónde esta la cura para mi dolor
No encuentro las palabras
Ni la fe que desde que no estás
Me falta
Me faltas tú
Como el rocío le hace falta a la mañana
Mas que el aire para respirar me faltas
Y en mi vida tu calor y el eco de tu voz
Me faltas tú
Y los días son mas largos con Tu Ausencia
Extraño tanto tu mirada tu presencia
Sin ti mi mundo es gris y no puedo ser feliz
Tu espacio está vacío
En donde está la cura para mi dolor
No encuentro las palabras
Ni la fe que desde que no estas
Me falta
Me faltas tú
Como el rocío le hace falta a la mañana
Mas que el aire para respirar me faltas
Y en mi vida tu calor y el eco de tu voz
Me faltas tú
Y los días son mas largos con Tu Ausencia
Extraño tanto tu mirada tu presencia
Sin ti mi mundo es gris y no puedo ser feliz
Tu espacio está vacío
Quisiera estuvieras conmigo
"
214,"Tengo un corazón abierto para ti
Y aunque sabe bien que va a sufrir
Ya no le teme a las balas
Ha perdido tanto por miedo a perder
Pero ya entendió que se vive una vez
No pierdas tiempo y dispara
De las cicatrices yo me encargo
Tal vez este amor no sea tan largo
Pero es tan bonito y mientras dure voy a disfrutarlo
Y no van a entender
Por qué te amo así
Pensarán que vivo con una venda en los ojos
Y no van a entender
Cuando me vean llorar
Pues van a imaginarse que estoy muy arrepentido
De veras que no saben
Lo mucho que agradezco
Haberte conocido
Y cuando llegue el día en que decidas irte
Voy a pedirle al cielo
Que bendiga tu camino
De las cicatrices yo me encargo
Tal vez este amor no sea tan largo
Pero es tan bonito y mientras dure voy a disfrutarlo
Y no van a entender
Por qué te amo así
Pensarán que vivo con una venda en los ojos
Y no van a entender
Cuando me vean llorar
Pues van a imaginarse que estoy muy arrepentido
De veras que no saben
Lo mucho que agradezco
Haberte conocido
Y cuando llegue el día en que decidas irte
Voy a pedirle al cielo
Que bendiga tu camino
"
215,"Me gusta tu mirada
Me encanta cómo eres
Cuando por teléfono llamas
Y me dices que me quieres
Mis días contigo son perfectos
Si no te tengo sólo en ti vivo pensando
Te me metiste muy muy muy muy dentro
De día y de noche por tu amor vivo soñando
Me robaste la calma y el aliento
Con un beso la tranquilidad del alma
Yo no sé qué voy a hacer pero te quiero
Cerca de mí nunca me dejes no te vayas
Quédate Quédate Quéda-Quédate Conmigo
Quiero estar contigo
Quiero que me quieras
Que sin mí te mueras
Que me necesites
Que sin mí no puedas vivir
Dame otro besito
Que te necesito
Dime que me quieres
Que sin mí te mueres
Dilo despacito
Que nunca te vas a ir
Me robaste la calma y el aliento
Con un beso la tranquilidad del alma
Yo no sé qué voy a hacer pero te quiero
Cerca de mí nunca me dejes no te vayas
Quédate Quédate Quéda-Quédate Conmigo
Quiero estar contigo
Quiero que me quieras
Que sin mí te mueras
Que me necesites
Que sin mí no puedas vivir
Dame otro besito
Que te necesito
Dime que me quieres
Que sin mí te mueres
Dilo despacito
Que nunca te vas a ir
"
216,"Se dice que la vida es un tomar de decisiones
Y decidí tomar la decisión
De ya no hablarte
De no buscarte
Y de una vez por todas decirnos un adiós
No te cambio por alguien aunque sobren las opciones
Más bien estoy tratando de entender
Que antes de amarte tengo que amarme
No creas que es algo nuevo ya lo pensé muy bien
El amor debe mostrarse no nomás con las palabras
El que juega que lo extraña
Pronto deja de hacer falta
Nadie es indispensable corazón entiéndelo
Jugaste a la importante y al final no te salió
No estoy para rogarte si te quise bastante
Pero eso se acabó
Nadie es indispensable y lo tienes que entender
Yo seguiré sonriendo aunque no te vuelva a ver
Adiós y buena suerte fue un gusto conocerte
No hay nada más que hacer
Si me voy de tu lado lo hago por salud
Nadie es indispensable lo tengo más que claro
Y me lo enseñaste tú
Nadie es indispensable corazón entiéndelo
Jugaste a la importante y al final no te salió
No estoy para rogarte si te quise bastante
Pero eso se acabó
Nadie es indispensable y lo tienes que entender
Yo seguiré sonriendo aunque no te vuelva a ver
Adiós y buena suerte fue un gusto conocerte
No hay nada más que hacer
Si me voy de tu lado lo hago por salud
Nadie es indispensable lo tengo más que claro
Y me lo enseñaste tú
Nadie es indispensable lo tengo más que claro
Y mucho menos tú
"
217,"Que no hay nada que no cure el tiempo
Le quiero ver la cara al tiempo
Si se convierte en mí un segundo
Verle luchar con tu recuerdo
A ver si entiende lo que siento
Ve y dile al tiempo
Que nos ayude a reponernos
Que a mí me arranque de tu alma
Y a ti te borre de mi pecho
Ve y dile al tiempo
Que te acaricie a ver si él puede
Borrar ese minuto eterno
En que tus labios lo envenenen
Que lo invito a hacer el sacrificio
De convertirse en mí en un tiempo
Mientras me vuelvo el simple amigo
Si el tiempo es tan inteligente
Por qué no se devuelve y cura
A esos que no podían amarse
Pero se amaron con locura
Y luego no saben soltarse
Ve y dile al tiempo
Que nos ayude a reponernos
Que a mí me arranque de tu alma
Y a ti te borre de mi pecho
Ve y dile al tiempo
Que te acaricie a ver si él puede
Borrar ese perfecto instante
En que tus labios lo envenenen
Que lo invito a hacer el sacrificio
De convertirse en mí un segundo
Mientras me vuelvo el simple amigo
Ve y dile al tiempo
Que nos ayude a reponernos
Que a mí me arranque de tu alma
Y a ti te borre de mi pecho
Ve y dile al tiempo
Que te acaricie a ver si él puede
Borrar ese perfecto instante
En que tus labios lo envenenen
Que lo invito a hacer el sacrificio
De convertirse en mí un segundo
Mientras me vuelvo el simple amigo
"
218,"Sin querer te fuiste de mis brazos
Lo que teníamos ya es pasado
Y tengo el corazón hecho pedazos
Por ti
Duele ver que no estás a mi lado
Que alguien más te lleva de la mano
Y que tal vez soy solo un extraño
Para ti
Para ti
Nunca te podré olvidar
Aunque no estés mis labios no te soltarán
Hoy y para siempre vives en mi mente
Yo sé bien que nunca te podré olvidar
Lo juro que tu nombre no se borrará
Me niego a perderte aunque es tan evidente
Tú nunca volverás
Eso si tú estás en otra parte
Y yo soy quien no supo valorarte
Tú eras mía lo más importante
Para mí mí
Para mí mí
Nunca te podré olvidar
Aunque no estés mis labios no te soltarán
Hoy y para siempre vives en mi mente
Yo sé bien que nunca te podré olvidar
Lo juro que tu nombre no se borrará
Me niego a perderte aunque es tan evidente
Tú nunca volverás
Nunca volverás
Hoy y para siempre vives en mi mente
Yo sé bien que nunca te podré olvidar
Lo juro que tu nombre no se borrará
Me niego a perderte aunque es tan evidente
Tú nunca volverás
Nunca volverás
"
219,"No sé ni por qué me gustas tanto
Pero despacio me estás matando
Tienes tantas cosas de tu lado
Como ese cuerpo que es un pecado
Si te veo me robas el aliento
Y si te acercas pa' qué te cuento
Si esto que siento no es cuento
Cuando caminas tienes arte
Y te cocinas punto y aparte
Me tienes siempre a tus pies
Qué voy a hacer pa' que me quieras como yo
Qué voy a hacer pa' que me des tu corazón
Qué voy a hacer para que sientas este amor
Pa' que me sueñes y esperes y te desesperes cuando no estoy
Qué voy a hacer si tú no sientes como yo
Qué voy a hacer pa' remendarme el corazón
Qué voy a hacer con lo que sobra de este amor
Habrá un fantasma que vaga sin alma y ese sería yo
Tienes lo que quieres cuando quieres
Yo solo quiero lo que tú tienes
No sé para qué le piensas tanto
Tal vez disfrutes verme rogando
Si algún día lograra conquistarte
Me sentiría el más importante
Y hasta me vuelva arrogante
Cuando caminas tienes arte
Y te cocinas punto y aparte
Me tienes siempre a tus pies
Qué voy a hacer pa' que me quieras como yo
Qué voy a hacer pa' que me des tu corazón
Qué voy a hacer para que sientas este amor
Pa' que me sueñes y esperes y te desesperes cuando no estoy
Qué voy a hacer si tú no sientes como yo
Qué voy a hacer pa' remendarme el corazón
Qué voy a hacer con lo que sobra de este amor
Habrá un fantasma que vaga sin alma y ese sería yo
Pa' que me quieras como yo
Pa' que me des tu corazón
Para que sientas este amor
Habrá un fantasma que vaga sin alma
Y ese ese sería yo
"
220,"No hay día que no vea tus fotos
Y es como sé que te extraño
No hay vez que no gaste mi tiempo
Pensando si fue lo correcto dejarnos
Te pierdo en las cosas más simples
Y son las que más me lastiman
Anhelo tus ojos bonitos tu piel tus mejillas
Tu risa de niña
Cómo fue que te perdí
Cómo fue que nos perdimos
Aún no entiendo por qué y no quiero entender
Que fui yo quien no supo querer
Porque después de quererte ya nada es tan bonito
Nadie me ha hecho sentir lo que sentía contigo
Pusiste la vara muy alta y nomás
Por eso no te olvido
Porque después de quererte nadie ha sido importante
De verdad que tus besos sí son punto y aparte
Hoy me queda claro que después de quererte
Nadie puede olvidarte
Porque después de quererte ya nada es tan bonito
Nadie me ha hecho sentir lo que sentía contigo
Pusiste la vara muy alta y nomás
Por eso no te olvido
Porque después de quererte nadie ha sido importante
De verdad que tus besos sí son punto y aparte
Hoy me queda claro que después de quererte
Nadie puede olvidarte
"
221,"Ya caminé mil caminos ya conocí mucha gente
Y por alguna razón regresas siempre a mi mente
Tantas preguntas que tengo y tú con tantas respuestas
Tu soledad y la mía hacían bonita pareja
Para qué quiero las alas si tú no vuelas conmigo
La libertad también duele se convierte en castigo
No me motiva ni ver te buscaré en otra boca
Si con tus besos mi niña me alcanza y hasta me sobra
Yo quiero ver que tus huellas se pinten junto a las mias
Porque la vida sin ti no puedo llamarle vida
Quiero comer de tu mano vivirte a cada segundo
De veras me encantaría que completaras mi mundo
Ojalá y sientas lo mismo porque me estoy dando cuenta
Que cada vez soy más tuyo
Yo aquí con tantas preguntas tú allá con tantas respuestas
Tu soledad y la mía hacían bonita pareja
Para qué quiero las alas si tú no vuelas conmigo
La libertad también duele y se convierte en castigo
No me motiva ni ver te buscaré en otra boca
Si con tus besos mi niña me alcanza y hasta me sobra
Yo quiero ver que tus huellas se pinten junto a las mias
Porque la vida sin ti no puedo llamarle vida
Quiero comer de tu mano vivirte a cada segundo
De veras me encantaría que completaras mi mundo
Ojalá y sientas lo mismo porque me estoy dando cuenta
Para qué quiero las alas si tú no vuelas conmigo
La libertad también duele y se convierte en castigo
No me motiva ni ver te buscaré en otra boca
Si con tus besos mi niña me alcanza y hasta me sobra
Yo quiero ver que tus huellas se pinten junto a las mias
Porque la vida sin ti no puedo llamarle vida
Quiero comer de tu mano vivirte a cada segundo
De veras me encantaría que completaras mi mundo
Ojalá y sientas lo mismo porque me estoy dando cuenta
Que cada vez soy más tuyo
"
222,"Ves cómo estoy anda dímelo ahora
No esperes más tiempo ya no puedo más
Paso las noches en vela sufriendo
Por Dios ya no me hagas llorar
Es tan difícil vivir con el alma
En un hilo pendiendo de ti
Piensa un poco en lo bonito
Yo no merezco que me hagas sufrir
Ven y siéntate a mi lado
Hablemos de frente sin discutir
Que este invento no sea en vano
Las cosas en claro basta ya de fingir
Si se acabó si ya no hay más amor
Si la historia ha llegado a su fin
Yo te prometo ser fuerte
Tratar de entenderte si te vas a ir
Pero háblame de frente
Dime que hoy se muere
Que mientras duró
Fui tu más grande amor
Pero háblame de frente
Dímelo dos veces
Si hoy te vas a ir
Quiero que seas feliz
Si se acabó si ya no hay más amor
No te guardo rencor
Te deseo lo mejor
Yo te prometo ser fuerte
Tratar de entenderte si te vas a ir
Pero háblame de frente
Dime que hoy se muere
Que mientras duró
Fui tu más grande amor
Pero háblame de frente
Dímelo dos veces
Si hoy te vas a ir
Quiero que seas feliz
Si se acabó si ya no hay más amor
No te guardo rencor
Te deseo lo mejor
"
223,"Ya no puedo con lo poco que me das no puedo
Y aunque es muy cierto que te quiero y que por ti me muero ya no puedo
¿Por qué me haces sufrir y llorar?
Si yo no lo merezco
Si me haces llorar más
Sufrirás Por Alguien Más
Ya no me hagas sufrir ni llorar
Yo te lo ruego
Si me haces llorar más
Sufrirás Por Alguien Más
Ya no quiero estar sufriendo por tu amor ya no quiero
Tú te aprovechas porque sabes que te amo y ya no quiero
¿Por qué me haces sufrir y llorar?
Si yo no lo merezco
Si me haces llorar más
Sufrirás Por Alguien Más
Ya no me hagas sufrir ni llorar
Yo te lo ruego
Si me haces llorar más
Sufrirás Por Alguien Más
Ya no quiero estar sufriendo por tu amor ya no quiero
Tú te aprovechas porque sabes que te amo y ya no quiero
¿Por qué me haces sufrir y llorar?
Si yo no lo merezco
Si me haces llorar más
Sufrirás Por Alguien Más
Ya no me hagas sufrir ni llorar
Yo te lo ruego
Si me haces llorar más
Sufrirás Por Alguien Más
Por Alguien Más
Por Alguien Más
Si me haces llorar más
Por Alguien Más
"
