id,lyrics completos
311,"Nuestro amor es el mas bello del mundo
nuestro amor es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor
tu y yo
por ser tan felices
que estamos así enamorados
tu y yo
por ser tan felices
que enfermos de amor nos amamos
tu y yo
por ser tan felices
que unidos siempre vamos de la mano
estamos locamente enamorados
enamorado mi amor enamorados
por eso por amarnos
tanto tanto
nuestro amor es el mas bello del mundo
tu y yo
por ser tan felices
lo nuestro es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor
tu y yo
por ser tan felices
que unidos siempre vamos de la mano
estamos locamente enamorados
enamorado mi amor enamorados
por eso por amarnos
tanto tanto
nuestro amor es el mas bello del mundo
tu y yo
por ser tan felices
lo nuestro es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor
nuestro amor es el mas bello del mundo
nuestro amor es lo mas grande y profundo
nuestro amor es el mas bello del mundo
nuestro amor es lo mas grande y profundo
nuestro amor es el mas bello del mundo
"
312,"Yo nunca fui tan feliz
hasta que te conocí
hoy que te quiero mi amor
ya tengo por quien vivir
cada día y noche de mi vida
vives tu vives tu en mi
cada día y noche de mi vida
te quiero mas te amo mas
y mas y mas mas
ya se que tengo por quien vivirla
vida en ti
cada día y noche de mi vida
vives tu vives tu en mi
cada día y noche de mi vida
te quiero mas te amo mas
y mas y mas mas
ya se que tengo por quien vivirla
vida por ti
vives en mi vives en mi
vives en mi
"
313,"Sabia que sabia que
era difícil amar y ser amado
que amar demás que amar demás
no me daría jamás buen resultado
y así te ame y así te ame
desde un principio sabia que no eras mía
sabia que pues para que
que aunque te amara jamás tu me amarías
y yo te ame y ahora que
no me arrepiento de haberte amado tanto
pues para que jamás pensé
si estoy seguro de que yo aun te amo
pero no volveré
te juro por dios
que no volveré jamás a tu vida
nunca mas
pero no volveré
te juro por dios
que no volveré jamás a tu vida
nunca mas
sentía que sabia que
era difícil amar y ser amado
que amar demás que amar demás
no no me daría jamás buen resultado
y ahora que y ahora que
ni como amigos siquiera hemos quedado
comprendo que comprendo que
eres difícil de olvidar no te he olvidado
pero no volveré
te juro por dios
que no volveré jamás a tu vida
nunca mas
no volveré por dios
nunca mas
no volveré
eres difícil de olvidar
"
314,"Yo ya no me siento solo
Ya tengo una amiga
Y soy muy feliz
Es una linda guitarra
La que me aconseja
Lo que hay que decir si
Todas estas cosas bellas
Que yo canto no salen de mi
Salen de mi guitarra
Por que ella bien sabe
Lo que traigo aqui
Tengo mi guitarra
Que me acompaña a donde quiera
Para darle serenata
A la chica que mas me quiera
Ya no me siento solo
Tampoco triste como hace poco
Mi guitarra me ha dado
La alegria me ha dado todo
Y ahora
Llevo por siempre conmigo
Mi linda guitarra (huuu)
Yo ya no estoy solo (huuu)
Ella me acompaña (ye ye ye)
Y ahora
Ella me acompa- a- a-ña
Hay veces que te recuerdo
Con mi guitarra
Y empiezo a cantar
Es asi como hago canciones
Que luego te canto
Y te hacen llorar si
Pero ahora te aseguro
Que esta que hoy canto
No es para ti
Es para mi guitarra
Por que ella bien sabe
Lo que traigo aqui
Tengo mi guitarra
Ya no me siento solo
Y ahora
"
315,"Un adiós
y lagrimas de amor
y al final un beso
que hasta ayer
fue sabor de olvido
porque hoy yo también me voy
cuantas veces yo te suplique
que volvieras pronto junto a mi
pero tu jamás quisiste oír
esta imploración
aquel día
cuando te fuiste
sentí tan frió el adiós
te esperaba
lloraba tanto
y sin embargo yo seguía
callando mi dolor
pero hoy no quiero mas seguir
con el sacrificio de esperar
si hubieras querido regresar
lo hubieras hecho ya
no no te preocupes por volver
pues todo ha cambiado en la ciudad
hoy es tan distinta fría y gris
que hasta yo me voy
el día que te fuiste tu
llore sin fin el adiós
y al ver que no volvías mas
seguí callando mi dolor
el día que te fuiste tu
llore sin fin el adiós
y al ver que no volvías mas
seguí callando mi dolor
"
316,"Seguí buscando abrigo y te encontré
Me hiciste mucho muy feliz
Te amé mucho más que a mi ayer
Te amé
Y así vivimos juntos muy felices
Pero tenia que suceder
Igual y me dijiste adiós
También
Me voy si
Tal y como llegue a ti
Triste decepcionado
De un amor anterior
Recuerdas
Que secabas mi llanto
Que sufríamos tanto como hoy
Por ti
Pero ya me voy
Hoy que he perdido todo tu amor
Y la esperanza de tenerte
Si de nuevo de nuevo junto a mí
Por eso es que me voy
Pero ya me voy
No tengo nada nada más que hacer
En la ciudad y junto a ti
Si ni nada mas hay que decir
Adiós
Me voy si
Tal y como llegue a ti
Triste decepcionado
De un amor anterior
Recuerdas
Que secabas mi llanto
Que sufríamos tanto como hoy
Por ti
Me voy me voy me voy
Yo ya me voy
Llegué me voy
Llegué me voy
"
317,"Mi padre fue un arriero de Jacona Michoacán
Mi padre fue campesino mi madre por igual
Sembrando la tierra de sol a sol
Dice mi hermano Lupe el mayor que era un hombre trabajador
Que estaba lleno de inspiración
Parácuaro Parácuaro pueblito testigo de tanto dolor
Tú que viste nacer a Virginia a Lupe
A Pablo a Miguel y a Gabriel
Tú que viste morir a mi madre
Esperando a mi padre que no supo de el
Aun no se ni donde esta la tumba de mi papa
Unos dicen que en México y otros que en Michoacán
Unos dicen que no ha muerto y otros que no vive ya
Parácuaro Parácuaro pueblito testigo de tanto dolor
Tu que viste nacer a Virginia a Lupe
A Pablo a Miguel y a Gabriel
Tú que viste morir a mi madre
Esperando a mi padre que no supo de el
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
De sol a sol de sol a sol de sol a sol de sol a sol
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
Sembrando la tierra de sol a sol
De sol a sol de sol a sol de sol a sol de sol a sol
"
318,"Jesucristo Jesucristo Jesucristo
Donde estas tu donde estas tu
Donde estas
Jesucristo Jesucristo Jesucristo
Donde estas tu donde estas tu
Donde estas
En un lugar del cielo debes estar muy triste
Jesucristo Jesucristo Jesucristo
Jesucristo mira mira
La tierra como esta
Jesucristo mira la tierra
Jesucristo Jesucristo
Jesucristo amén
Por toda la tierra
Aleluya aleluya
Aleluya amén
Jesucristo
Por todo el mundo
Aleluya aleluya
Aleluya amen
Jesucristo
Por toda la tierra
Aleluya aleluya
Aleluya amén
Jesucristo
Por todos los niños
Aleluya aleluya
Aleluya amén
Por la hora de la hora
Aleluya aleluya
Aleluya amén
Jesucristo
Por toda la tierra
Y por toda la gente
Jesucristo
Por todo el mundo
Y por la hora de la muerte
Jesucristo
Por toda la tierra
Y por toda la gente
Jesucristo
Por todos los niños
Y por la hora de la muerte
Jesucristo Jesucristo Jesucristo
Jesucristo Jesucristo
Amén amén
"
319,"Te voy a olvidar
No te vuelvas a cruzar por mi camino
me das pena y lastima de verte
suplicandome que hoy vuelva contigo
que sinismo que ni vergüenza tienes
Yo que tu ni siquiera te miraba
Mucho menos pedirte que regreses
No me vuelvas a decir que tu me quieres
mentiroso siempre mientes mientes siempre
que me cuentas a mi que se tu historia
si me buscas es porque te conviene
lo que digas me lo se ya de memoria
y ahora vete que ya no quiero verte
[Coro]
Te voy a olvidar
y aunque me cueste la vida
y aunque me cueste el llanto
yo te juro que te tengo que olvidar
Te voy a olvidar
y aunque me cueste la vida
y aunque me cueste el llanto
yo te juro que te tengo que olvidar
No me vuelvas a decir que tu me quieres
mentiroso siempre mientes mientes siempre
que me cuentas a mi que se tu historia
que sinismo que ni vergüenza tienes
lo que digas me lo se ya de memoria
y ahora vete que ya no quiero verte
[Coro]
"
320,"Otra vez me enamore
Después de haber prometido
No volverme a enamorar
Debo hacerlo con cuidado
No entregarme por completo
Para después no llorar
Aprendí bien la lección
Que un amor que se ha querido no
No es tan fácil olvidar
Y una vez que se ha perdido
Una vez es suficiente
Para que sea para siempre
Y si no vuelve que mas da
Y ahora que otra vez me enamore
Voy hacerlo con cuidado
No hay amor correspondido
No hay amor que sea honrado
Es dinero mal gastado
Y esta vez lo quiero ahorrar
Y ahora que otra vez me enamore
Voy hacerlo con cuidado
No hay amor correspondido
No hay amor que sea honrado
Es dinero mal gastado
Y esta vez lo voy ahorrar
Otra otra vez me enamore
"
321,"Yo naci solo para querer
si me quieren ya es mucha ganancia
de mi vida que puedo ofrecer
lo que tengo no tiene importancia
si un amor llegara a mi vida
le abriria las puertas de mi alma
eso si he guardado sorpresas
las guarde poco a poco y con calma
le dare poquito a poquito
para que nunca se canse y se valla
Yo naci solo para dar
y si me dan ya es mucha ganancia
la sorpresa mas grande que tengo
quien la quiera que venga a buscarla
pero soy muy pobre
te advierto mujer
si te animas nos veos mañana
[hablado]
le dije que mañana
no se apresure
tu tu tu tu
ventajoza
Yo naci solo para dar
y si me dan ya es mucha ganancia
la sorpresa mas grande que tengo
quien la quiera que venga a buscarla
pero soy muy pobre
te advierto mujer
si te animas
nos veos mañana
"
322,"Yo no se que voy hacer
siempre estoy pensando en ti
ya me estoy envejeciendo
de tanto estarte esperando
de tanto pensar en ti
yo se bien que no vendras
que ya tienes otro amor
y que eres muy feliz
yo no encuentro la manera
de oplvidarte para siempre
siempre estoy pensando en ti
siempre estoy pensando en ti
dia y noche vida mia
yo yo te quiero todavia
para que voy a mentir
yo no se que voy hacer
si tu ya no eres mia
cada instante de mi vida
siempre estoy pensando en ti
[hablando]
paracuaro
siempre estoy pensando en ti
dia y noche vida mia
yo yo te quiero toda via
para que voy amentir
yo no se que voy hacer
si tu ya no eres mia
cada instante de mi vida
siempre estoy pensando en ti
"
323,"Tu me dices que me quieres
y yo quiero ser tu amigo
yo se bien que eres muy joven
para hablarte de mi amor
Para mi eres muy joven
y yo soy mayor que tu
si te digo que me gustas
que te quiero y si te asustas
Mejor no te hablo de amor
si te digo que me gustas
que te quiero y si te asustas
mejor no te hablo de amor
Ya no te voy a hablar de amores
yo solo quiero ser tu amigo
ya no te voy hablar de amores
yo solo quiero ser tu amigo
Para mi tu eres muy joven
no debo hablarte de amor
A tus 17 años crees
que amas de adeveras
pero son solo ilusiones
ilusiones pasajeras
Para mi tu eres muy joven
pues yo soy mayor que tu
si te digo que me gustas
que te quiero y si te asustas
mejor no te hablo de amor
si te digo que me gustas
qie te quiero y si te asustas
mejor no te hablo de amor
Ya no te voy hablar de amores
yo solo quiero ser tu amigo
ya no te voy hablar de amores
yo solo quiero ser tu amigo
para mi tu eres muy joven
no debo hablarte de amor
para el amor no hay edades
y esto que siento es amor
"
324,"Cuando decidas tu volver
estoy a tu disposicion
nomas no quiero que despues
me digas otra vez adios
nomas con esa condicion
vuelvo contigo nada mas
pero promete de una vez
que no me vuelves a dejar
Si sabes bien que tu y yo podemos
vivir felices toda la vida
todo esta en que tu te decidas
volver conmigovidita mia
Cuando decidas tu volver
estoy a tu disposicion
nomas no quiero que despues
me digas otra vez adios
Nomas con esa condicion
vuelvo contigo nada mas
pero promete de una vez
que no me vuelves a dejar
No vaya a ser que tarde o temprano
tus ilusiones no sean las mias
o con el tiempo si pronto no vuelves
o bien te olvidoo bien me olvidas
"
325,"Quiere el corazón lo quieras como yo te quiero
No seas cruel no hagas más grande este sufrimiento
El para quererte solo esta latiendo
Quiérelo tan solo un poco te lo esta pidiendo
Quiérelo tan solo un poco no te pide tanto
No te importe que me humille si eso estas pensando
Es mi corazón el que lo esta necesitando
Quiérelo tan solo un poco no le importa cuanto
Mi corazón me esta haciendo pedazos el alma
Hay corazón ya me dijo que no no me ama
Pero hay corazón ya no insistas me partes el alma
Hay corazón si no entiendes porque no te callas
Si no entiendes porque no te callas
Si no entiendes porque no te callas
Mi corazón me esta haciendo pedazos el alma
Hay corazón ya me dijo que no no me ama
Pero hay corazón ya no insistas me partes el alma
Hay corazón si no entiendes porque no te callas
Si no entiendes porque no te callas
Si no entiendes porque no te callas
"
326,"Cuando este amor tan bonito se acabe no se si pueda olvidarte
Porque has dejado en mi vida cariño cosas para recordarte
Por ejemplo esas noches esos días y esas tardes
Que compartimos las cosas del amor los dos iguales
Que nos amamos de veras como no se ha amado nadie
Cuanta tristeza ay llegara a mi vida
Cuando este amor tan lindo algún día se acabe
De lo que si estoy casi seguro
De que yo voy por siempre a recordarte
Cuando todo esto se acabe
Es más fácil que tú me olvides que yo olvidarte
(Ándele Guarecita)
Cuando este amor tan bonito se acabe no se si pueda olvidarte
Porque has dejado en mi vida cariño cosas para recordarte
Por ejemplo esas noches esos días y esas tardes
Que compartimos las cosas del amor los dos iguales
Que nos amamos de veras como no se ha amado nadie
Cuanta tristeza ay llegara a mi vida
Cuando este amor tan lindo algún día se acabe
De lo que si estoy casi seguro
De que yo voy por siempre a recordarte
Cuando todo esto se acabe
Es más fácil que tú me olvides que yo olvidarte
"
327,"Ya no te haré llorar ya no te haré sufrir
Prometo seriamente no volver a molestarte
Ni andar tocando tu ventana para hablarte
Duerme tranquila ya no vuelvo a molestarte
Tú se feliz con quien tu quieras mientras tanto
Yo voy tratando poco a poco de olvidarte
Fueron tan hermosas todas esas noches todos esos días
Que sinceramente fue lo más hermoso de toda mi vida
Que lastima que nuestro amor haya acabado
Y que feliz me sentiré cuando te vea
Que eres feliz con otro amor y que  te quiera
Pues tú mereces ser feliz con quien tú quieras
Fueron tan hermosas todas esas noches todos esos días
Que sinceramente fue lo más hermoso de toda mi vida
Que lastima que nuestro amor haya acabado
Y que feliz me sentiré cuando te vea
Que eres feliz con otro amor y que  te quiera
Pues tú mereces todo y yo
Ya no te haré llorar ya no te haré sufrir
Pues ya te he prometido que no vuelvo a molestarte
Ni andar tocando tu ventana para hablarte
Duerme tranquila ya no vuelvo a molestarte
"
328,"Mi corazon esta muy triste y es 
Por el tuyo por que no dejas que
Ellos se quieran si es muy su
Gusto Nuestros corazones se han 
Enamorado de tal manera que ni uno
Ni el otro pueden ser felices asta
Que tu quieras
Es amor amor amor amor amor lo que
Ellos sienten es amor amor amor
Amor amor si ellos se quieren
Dejemos a un lado que yo no te quiera
Porque tu no me quieres ellos no
Lo saben nuestros corazones pues
Que culpa tienen? Nuestros corazones
Se han enamorado de tal manera que
Ni uno ni el otro pueden ser felices
Asta que tu quieras
Es amor amor amor amor amor lo que
Ellos sienten es amor amor amor
Amor amor si ellos se quieren
Es amor amor amor amor amor lo que
Ellos sienten hay amor amor amor
Amor amor si ellos se quieren
"
329,"Cuantas cosas han pasado corazón
Desde que tú te fuiste
Sabrá dios cuantas cosas
Desde que me dejaste
Completamente triste
Y no volví a saber de ti jamás
Desde que tú te fuiste
Y yo seguí esperándote mi amor
Y sin saber por que tú no volviste
De mí ya ni te acuerdas
Se te olvido que existo
Pero hasta ya donde tú te encuentras
Te ha de llegar mi olvido
Cuando sientas las ansias de verme
Y te arrepientas de haberme dejado
Ese día sin poder hacer nada
Notaras que mi olvido ha llegado
Cuando sientas las ansias de verme
Y te arrepientas de haberme dejado
Ese día sin poder hacer nada
Notaras que mi olvido ha llegado
"
330,"Vidita mía
Pedacito de mi vida
Si supieras cuanto te extraño
¿Dónde estás vidita mía?
Pedacito de mi vida
Yo te busco y no te encuentro
Yo te quiero todavía
No atormentes más mi amor
No hagas más grande el dolor
Que no vez ¡ay amor!
Dime dime donde estas
Yo quiero irte a buscar
Porque ya no aguanto más
Vidita mía
¿Dónde estás dónde estás?
¿Dónde estás vidita mía?
Mira que por ti yo estoy
Estoy estoy
Muy solo y muy triste
Vidita mía
¿Dónde estás dónde estás?
Que vivir sin ti no quiero
Yo ya me canso de buscarte
De buscarte de buscarte
Y no te encuentro
Pedacito de mi vida
Si supieras cuanto te extraño
¿Dónde estás vidita mía?
Pedacito de mi vida
Yo te busco y no te encuentro
Yo te quiero todavía
No atormentes más mi amor
No hagas más grande el dolor
Que no vez ¡ay amor!
Dime dime donde estas
Yo quiero irte a buscar
Porque ya no aguanto más
Vidita mía
¿Dónde estás dónde estás?
¿Dónde estás vidita mía?
Mira que por ti estoy
Yo estoy estoy
Muy solo y muy triste
Vidita mía
¿Dónde estás dónde estás?
Que vivir sin ti no quiero
Yo ya me canso de buscarte
De buscarte de buscarte
Y no te encuentro
¿Dónde estás?
"
331,"Con un poco de amor
que tu me dieras
yo me conformaria
yo me conformaria
con un poco de ti amor amor
que me ofrecieras
yo te daria mi vida
mi vida entera
yo tengo la tristeza
y el dolor de estar tan solo
con un poco de ti
seria feliz con solo un poco
no hay nadie en el mundo mas
que tu  que me interese
y no hay nadie en el mundo
que te quiera mas que yo
yo ya no tengo  a nadie
mas que a ti en esta vida
con un poco de amor
puedes hacer que yo aun viva
por eso con un poco de amor
que tu me dieras
acambio de ese poco
yo te doy mi vida entera
[se rep toda]
"
332,"Quisiera saber si todavía me quieres
Si todavía me extrañas para volver contigo
Estoy tan solo y triste cansado de extrañarte cansado de llorar
Te quise olvidar pero no pude lograrlo
estoy arrepentido enfermo triste y solo
Y aquí en mis sufrimientos te pido que perdones
a mi pobre corazón
Quisiera saber saber si aun me quieres
hoy quiero volver contigo vida mía
Y comenzar de nuevo aquel amor bonito solo tu puedes darme
la vida otra vez
Te quise olvidar pero no pude lograrlo estoy arrepentido
enfermo triste y solo
Y aquí en mis sufrimientos te pido que perdones
a mi pobre corazón
Quisiera saber saber si aun me quieres hoy quiero volver
contigo vida mía
Y comenzar de nuevo aquel amor bonito solo tu puedes darme
la vida otra vez
"
333,"Que culpa tengo de quererte María
De que tú seas el amor de mis amores
Que culpa tengo de quererte María
Que culpa tengo de que yo te adore
De que mis ojos te hayan visto María
De que por ti mi corazón siga latiendo
De que tú seas el amor de mi vida
De que te quiera tanto como yo te quiero
María María si no me quieres no me importa María
Yo con quererte simplemente me conformo
Y aunque no quieras que te quiera he de quererte
Porque nací para adorarte y te adoro
Y arriba Juárez… María de todas las Marías
De que mis ojos te hayan visto María
De que por ti mi corazón siga latiendo
De que tú seas el amor de mi vida
De que te quiera tanto como yo te quiero
María María si no me quieres no me importa María
Yo con quererte simplemente me conformo
Y aunque no quieras que te quiera he de quererte
Porque nací para adorarte y te adoro
María María si no me quieres no me importa María
Yo con quererte simplemente me conformo
Y aunque no quieras que te quiera he de quererte
Porque nací para adorarte y te adoro
María María si no me quieres no me importa María
Yo con quererte simplemente me conformo
Y aunque no quieras que te quiera he de quererte
Porque nací para adorarte y te adoro
María María si no me quieres no me importa María
Yo con quererte simplemente…
"
334,"Anocheció y tu no estas donde te encuentras
Primera vez que siento lo que es la tristeza
Primera vez que me enamoro y que te extraño
Primera vez que tengo miedo que no vuelvas
Ya son las tres de la mañana y tú no vuelves
Que soledad siento esta vez sin tu cariño
Y ha pesar de que te has ido tantas veces
Presiento que esta vez no volverás conmigo
Dios quiera y no sea verdad lo que presiento
Me moriría de soledad si fuera cierto
No puede ser que tú me pagues con tu ausencia
Todo el amor todo el amor que por ti siento
Ya son las seis de la mañana y no regresas
Primera vez que sufro así que lloro tanto
Y a pesar de que tú has vuelto tantas veces
Presiento que esta vez te has ido para siempre
Dios quiera y no sea verdad lo que presiento
Me moriría de soledad si fuera cierto
No puede ser que tú me pagues con tu ausencia
Todo el amor todo el amor que por ti siento
"
