id,lyrics completos
111,"Es necesario éste adiós
porque así lo quieres tú
dices que amarte fue un error
Pero bien yo no te voy a detener
no te ofendas al saber
que por ti no lloraré
Y aunque me dejarás
el alma llena de dolor
yo mismo te abriré la puerta
respetaré tu decisión
Es fácil dar la espalda
para aquel que nunca amo
difícil para el que se queda
envenenado y sin valor
Y aunque me duela aceptaré tu adiós
debo aceptarlo son leyes del amor
Sí no me amabas ¿Cuál era tu intención?
Tan sólo reírte y burlarte de mi cariño
Y aunque me duela aceptaré tu adiós
debo aceptarlo son reglas del amor
Voy a olvidarte aunque mi corazón
sea lo último que haga en ésta vida
Y aunque me dejarás
el alma llena de dolor
yo mismo te abriré la puerta
respetaré tu decisión
Es fácil dar la espalda
para aquel que nunca amo
difícil para el que se queda
envenenado y sin valor
Y aunque me duela aceptaré tu adiós
debo aceptarlo son leyes del amor
Sí no me amabas ¿Cuál era tu intención?
Tan sólo reírte y burlarte de mi cariño
Y aunque me duela aceptaré tu adiós
debo aceptarlo son reglas del amor
Voy a olvidarte aunque mi corazón
sea lo último que haga en ésta vida
Y aunque me duela aceptaré tu adiós
debo aceptarlo son leyes del amor
Sí no me amabas ¿Cuál era tu intención?
Tan sólo reírte y burlarte de mi cariño
Y aunque me duela aceptaré tu adiós
debo aceptarlo son reglas del amor
Voy a olvidarte aunque mi corazón
sea lo último que haga en ésta vida
Y aunque me duela…
"
112,"Se que fue un error dejarte sola tanto tiempo
Sin pensar lo que sufrias
Esperando que te hablara
Yo no supe valorar todo lo que me dabas
Y llegaba siempre tarde
Cuando mas necesitabas de mi
Y tu
Siempre al final estabas tu
Esperandome
Y yo tan ciego nunca me di cuenta
Y ahora que no estas
Todo me ha salido mal
Como le pido al cielo que me ayude
Si yo me porte tan mal contigo
Y ahora que no estas
Solo me queda aceptar
Perdido entre silencio triste y frio
Que jamas volveras conmigo
Siempre al final
Estabas tu esperandome
Y yo tan ciego nunca me di cuenta
Que estabas tan cerca
Y ahora que no estas
Todo me ha salido mal
Como le pido al cielo que me ayude
Si yo me porte tan mal contigo
Y ahora que no estas
Solo me queda esperar
Perdido entre el silencio
Triste y frio 
Que jamas volveras conmigo
Siempre al final
Estabas tu esperandome
Y yo tan ciego nunca me di cuenda
Que estabas tan cerca
"
113,"Por mas que lo intentamos
Lo nuestro no pudo ser
Otra vez salio ganando el destino
Y nos llevo a perder
Luchamos en contra de todo
Nos quisimos amar
Pero fue en vano porque aqui en el alma
La historia escrita esta
Tropezamos con el orgullo
Y nos ahogaba la vanidad
Buscamos algo que no existe
A ciegas y en la oscuridad
[Coro:]
Y esta fue una historia de amor
Donde fallamos los dos
Porque no nos comprendimos
Un fracaso fue nuestra relacion
Y el unico ganador sera el maldito destino
Esta fue una historia de amor
Que nos lleno de dolor
En el intento de amarnos
Cuando se muere la ilusion
Ya no importa la razon
Y solo queda un quebranto
Tropezamos con el orgullo
Y nos ahogaba la vanidad
Buscamos algo que no existe
A ciegas y en la oscuridad
[Coro x2]
"
114,"Yo te juro que no hay nadie que separe nuestro amor
no existe pena que nos pueda lastimar el corazón
Sí estamos juntos de la mano caminamos sin temor
todo es perfecto sí nos tenemos
Éste amor que estoy sintiendo es verdadero y especial
y tu amor es de los que no son tan fácil de encontrar
nuestro cariño es tan distinto no se puede querer más
todo es perfecto sí nos tenemos
Nuestro amor es infinito no acabará
nuestro destino estaba escrito
Sí nos tenemos no hay futuro incierto
sí cada mañana me miro en tus ojos
y tú en el reflejo de éste amor inmenso
hemos nacido el uno para el otro
Es amor verdadero esto que sientes esto que siento
Sí nos tenemos el mundo es perfecto
no existen las penas sobran las palabras
no existe el silencio distancias ni tiempo
Estoy seguro que éste amor es grande
y no existe un momento
en que no sea feliz como tú
y es porque nos tenemos
Éste amor que estoy sintiendo es verdadero y especial
y tu amor es de los que no son tan fácil de encontrar
nuestro cariño es tan distinto no se puede querer más
todo es perfecto sí nos tenemos
Nuestro amor es infinito no acabará
nuestro destino estaba escrito
Sí nos tenemos no hay futuro incierto
sí cada mañana me miro en tus ojos
y tú en el reflejo de éste amor inmenso
hemos nacido el uno para el otro
Es amor verdadero esto que sientes esto que siento
Sí nos tenemos el mundo es perfecto
no existen las penas sobran las palabras
no existe el silencio distancias ni tiempo
Estoy seguro que éste amor es grande
y no existe un momento
en que no sea feliz como tú
y es porque nos tenemos
"
115,"Si fui yo quien te juro que no te volvería buscar 
Que te fueras y que no habría marcha atrás 
Que el mundo sin ti sigue girando 
El tiempo sigue pasando 
Que no te volvería extrañar y estaba mal 
Por que hoy que veo de cerca la realidad 
Mi vida sin rumbo va Y es por que tu no estas 
Siento morir y tú en donde estas 
Hay que difícil es la soledad 
Siento morir sin ti no es igual 
Si yo podría jurar que te iba a olvidar 
Por que hoy que veo de cerca la realidad 
Mi vida sin rumbo va Y es por que tu no estas 
Siento morir y tú en donde estas 
Hay que difícil es la soledad 
Siento morir sin ti no es igual 
Si yo podría jurar que te iba a olvidar 
El amor me hizo callar 
Siento morir y tú en donde estas 
Hay que difícil es la soledad 
Siento morir sin ti no es igual 
Si yo podría jurar que te iba a olvidar 
Tú en donde estas 
Esta soledad 
Y todo es igual
"
116,"Tu no sabes que es amar 
por eso hieres 
y te aprobechas del amor 
que limpiamente yo te doy 
se muy bien que me haces daño 
y sin embargo a qui me tienes 
ojala y no te arrepientas 
de causarme este dolor 
antes de que tu llegaras 
mi vida era diferente 
no sentia ninguna pena 
mi mundo era de color 
con tu maldad y tu soberbia 
lo teñiste de tristeza 
con tus mentiras me dejaste 
muerto en vida el corazon 
me haces llorar 
y yo no lo meresco 
pues no hago mas que amarte 
y entregarme por completo 
las heridas que hoy me dejas 
sanaran pasando el tiempo 
pronto va a llegar el dia 
que tambien te hagan llorar 
alguien te va a hacer llorar 
cuando te enamores 
y me vas a recordar 
por que el amor que yo te doy 
no se puede igualar 
no sera facil encontrar a alguien 
que te ame de verdad 
alguien te va a hacer llorar 
cuando te enamores 
y te van a lastimar 
como hoy lo haces conmigo 
y no va a haber marcha atras 
por que asi es el destino 
sentiras la soledad 
y este maldito frio 
alguien te va a hacer llorar 
y ese sera tu castigo
"
117,"Las cosas no van bien 
hay algo entre tu y yo 
Que nos divide 
Oye Mira mami 
Esto es lo que pienso 
Que es que necesito 
Para regalarte un beso 
Amor y silencio 
Pasión sin secretos 
Escucha lo que siento 
Por que sabes que no miento 
No puedo olvidar 
Esa noche que te fuiste 
Todavía recuerdo todo lo que me dijiste 
Y desde entonces mis noches han sido tristes 
Dijiste que me querías pero siempre me mentiste 
Y ahora me dices que me extrañas 
Por que me hablas llorando 
Diciéndome que me amas 
Y ahora me dices que me extrañas 
Por que me hablas llorando 
Diciéndome que me amas Dang! 
En paz descanse nuestro amor 
Es lo mejor para los dos 
No tiene caso continuar 
Un día tenia que terminar 
Entre tú y yo falto algo mas 
En paz descanse nuestro amor si es que un día lo hubo 
Que Dios acoja este rincón que rompió este dudo 
Oye la culpa es compartida 
Como la custodia 
Ambos somos los villanos en la misma historia 
Mira juntemos las heridas con las distancias 
Culminemos esta era con elegancia 
Mamimami mas cosas nos dividen de las que nos unen 
Te dedico esta canción dale oído volumen! 
Adiós en paz descanse nuestro amor 
Es lo mejor para los dos 
Será difícil aceptar 
pero este amor solo hace mal 
Pues nuestro amor llego al final 
Estos largos sentimientos 
Un amor pasajero que se apareció en silencio 
Con lagrimas de llanto que se han robado el viento 
Espero que me entiendas pues sabes que lo ciento 
Por que esto es una etapa que le pasa a uno en la vida 
Puedes encontrar la puerta pero no ayas la salida 
Por que cuando existe amor no hay razón para mentiras 
Y pienso en que te apuesto cada vez que tu me miras 
Pues como dice el dicho Lo que no sabes no duele 
Pero la realidad que la conciencia te conmueve 
Por que mi pensamiento como una fruta es tan verde 
Y esos batos que hablan no más ladran y no muerden 
En paz descanse nuestro amor 
Es lo mejor para los dos 
No tiene caso continuar 
Un día tenia que terminar 
Entre tú y yo falto algo mas 
Adiós en paz descanse nuestro amor 
Es lo mejor para los dos 
Será difícil aceptar 
Pero este amor solo ase mal 
Pues nuestro amor llego al final 
Aun que me duele en el alma 
Se acabo lo que esperaba 
que fue huye mujer mala
"
118,"Cada mañana al despertar 
te juro que no pienso en nada más 
tu vives dentro de mi corazón 
dueña de mi sueños dueña de mi amor 
tu eres mi razón de ser 
y aqui en mi ser siempre te llevare 
sin tu amor no respirare 
sin tu amor yo no se que hacer 
[Coro]
tu eres aire que da vida 
y mi alma te respira 
tu eres aire que me alienta 
una brisa que alimenta 
tu eres aire que me lleva 
más alla de las estrellas 
eres aire y me haces falta 
por favor nunca te vallas 
tu eres mi razon de ser 
y aqui en mi ser siempre te llevare 
sin tu amor no respirare 
sin tu amor yo no se que hacer 
[Coro]
tu eres aire que da vida 
y mi alma te respira 
eres aire que me alienta 
una brisa que alimenta 
tu eres aire que me lleva 
más alla de las estrellas 
eres aire y me haces falta 
por favor nunca te vallas 
sin tu amor no pudiera respirar 
(nunca te vayas) 
me hace falta el aire 
si no estas si te vas 
[Coro]
tu eres aire que da vida 
y mi alma te respira 
tu eres aire que me alienta 
una brisa que alimenta 
tu eres aire que me lleva 
más alla de las estrellas 
eres aire y me haces falta 
por favor nunca te vayas [x2]
"
119,"Por todo el daño que me hiciste 
y por todos los momentos tristes 
que me haces pasar 
por lastimarme tantas veces 
y por rechazar mi corazon 
sin tener razon 
yo no te guardo rencor 
yo te deseo lo mejor 
Ydigo que dios te bendiga 
pero tambien que te enseñe el dolor 
para que tu comprendas 
y aientas lo mismo que senti yo 
Que dios te bendiga 
pero tambien que te de una prueba 
de tristeza y soledad 
algo que te enseñe a valorar 
por todo el daño que me hiciste 
y por todos los momentos tristes 
que dios te bendiga 
Que dios te bendiga
"
120,"Si tu amor se va 
no lo digas mas 
hace tiempo ya 
que yo lo note 
que a pesar de ti 
en mi cama yo 
no te siento igual 
esa no es tu piel 
hace tiempo ya 
que no estas aqui 
no va a sorprenderme la soledad 
no tienes que hablar 
ya se que diras 
que te olvide y que tu tambien lo haras 
[Coro]
olvidame tu olvidame tu 
que no sientes amor 
y no te imaginas que en mi corazon 
estare guardando por siempre un lugar 
olvidame tuolvidame tu 
que tienes el valor 
de verme de frente 
y abrazarme y decir 
que soy lo mejor que te pudo pasar 
pero vas a lejarte de mi vida 
sabiendo que me estas haciendo daño 
que dios cuide tus pasos cada dia 
que nunca se te olvide que te amo 
[Coro]
olvidame tu olvidame tu 
[bis]
"
121,"Es tu adios esa sorpresa 
que nunca esperaba 
siento que me quedo a oscuras 
y no entiendo nada 
y mi voz no reacciona 
casi pierdo el habla 
al escucharte decir 
que porfin te marchas 
siento que son tus palabras 
filosas espadas 
que se clavan en mi pecho 
y desgarran mi alma 
no es de sabios comprender 
que ya no me amas 
escondistemuy bien tu verdad 
siempre agachando la mirada 
Prefiero no escucharte mas 
prefiero no saber quien es 
quien me arrebato tu alma de mi alma 
Por que si hoy te vas de aqui 
es por que nunca te importo 
de que me sirve escuchar argumentos 
si solo hieres mas mis sentimientos 
por que si hoy te vas de mi 
es por que en ti nunca hubo amor 
se te hizo facil destruir los sueños 
de quien tan solo se sintio tu dueño 
no imagine un final asi 
figiste amor y te crei 
cuando en mis brazos decias amarme 
y no era asi
"
122,"Me dejaste herido 
con el recuerdo de tu desamor 
y el corazon en mil pedazos 
y ahogado en llanto por lo cruel 
de tu adios 
Me dejasteen el olvido 
por ser muy pobre 
por no estar a tu nivel 
sin importante mi cariño 
te fui perdiendo y ahora solo 
me quede 
Herido del corazon 
muriendo en vida 
estoy perdiendo la razon 
Herido del corazon 
por no poder ser como tu 
perdido amor 
Herido del corazon 
con una pena que de lleno me tumbo 
y yo que tanto te adore 
por amarte me quede 
herido del corazon 
[bis]
"
123,"Ahora que no estas 
el tiempo se me hace corto 
para contemplar tus fotos 
y el cielo se me a cerrado 
por fin me conozco tuyo 
Ahora que no estas 
no tengo motivo alguno 
para celebrar mi orgullo 
para pisotear tu nombre 
al fin me conozco tuyo 
Ahora que te perdi 
comprendo el brillo en tus ojos 
la rabia en tus manos 
ahora que no estas 
se cuanto te amo 
Ahora quete perdi 
entiendo tu equipaje 
y tu maldito largo viaje 
que me aleja de tu amor 
que me rompe el corazon 
yo que voy a hacer sin ti 
pero que voy a hacer sin ti 
Ahora que estoy sin ti 
entiendo que te amo 
y que no supe valorarte 
que sin ti voy a morir
"
124,"Quiero decirte hoy 
cuanto te amo 
y no encontre mejor manera 
que en estos versos 
que por primera vezme estoy enamorando 
que muero por ser dueño de tus besos 
siento dentro de mi algo que esta cambiando 
es algo que me amarra a ti en alma y cuerpo 
despierto noche y diaen ti vivo pensando 
esta necesidad de amarte esta creciendo 
y hoy me desidi a decirte que 
te amo de una forma que 
diariamente me sorprende 
te extraño como si hubieses 
sido mia eternamente 
que no te extrañe si un dia 
de estos te sorprendo 
con un beso y te enamoro 
te estoy amando de una forma 
inevitable y de pasion me vuelvo loco 
te amo tanto que esta vez 
me decidi a ser mas valiente 
no respondo de mis actos 
donde quiera que te encuentre 
te amo tanto de una forma 
que yo mismo me sorprendo 
y no comprendo 
porque en tampoco tiempo 
te volviste dueña de mis pensamientos
"
125,"No tiene caso ya seguir con esta farza 
es inutil continuar asi 
de nuestro amor no queda nada 
la rutina se encargo de matar 
nuestra ilusion 
el frio acabo con nuestras ganas 
de nuestro amor no queda nada 
no tiene caso ya seguir 
o te marchas o me voy 
te juro que es mejor asi 
que seguir fingiendonos amor 
quizas te duela ver llegar el fin 
te juro no te duele mas que ami 
es un fracaso igual para los dos 
por eso es mejor decir adios 
ojala y te vaya bien yo te deseo 
y que tengas mucha suerte 
que dios bendiga tu camino 
es lo que quiero 
y que tu mundo sea diferente 
que encuentres a alguien 
que te brinde amor del bueno 
que te de todo lo que no te di 
tu mereces ser feliz 
no llores es mejor asi 
ojala y me vaya bien 
y que nunca me arrepienta de este adios 
aun que me duela el alma 
no dare ni un paso atras 
es mejor para los dos no vernos mas 
fui feliz mientras duro 
pero si ya no hay amor 
es mejor decir adios
"
126,"Tufuiste siempre lo mejor y yo crei sentir igual 
porque llegaste a mi vida cuando la luz se me apagaba 
Yopuse todo de mi parte para amarte y no logre enamorarme 
lo lamento de verdad no eres tu es alguien mas 
Lo siento mucho por ti porque te lastime 
pero me duele mas a mi porque me equivoque 
Por que no eres tu quien me va a llenar de felicidad 
y no soy yo quien te hara soñar 
quien va alejar el frio de tus noches en la intimidad 
Porque no eres tu es alguien mas que no se fue 
que sigue aqui robandome la tranquilidad del alma 
yo crei que habia olvidado y crei que habia encontrado el amor 
lo lamento de verdad pero no eres tu es alguien mas 
Lo siento mucho por ti porque te lastime 
pero me duele mas a mi porque me equivoque 
Por que no eres tu quien me va a llenar de felicidad 
y no soy yo quien te hara soñar 
quien va alejar el frio de tus noches en la intimidad 
Porque no eres tu es alguien mas que no se fue 
que sigue aqui robandome la tranquilidad del alma 
yo crei que habia olvidado y crei que habia encontrado el amor 
lo lamento de verdad pero no eres tu es alguien mas 
Es alguien más
"
127,"Creo que ha cambiado ya 
lo que sentias por mi estas 
dejando de amarme 
puedo sentirte al besar 
tus labios no son 
los mismos de antes 
dejame explicar 
como me siento yo 
Se bien que vas a entenderme 
estoy tan triste como tu 
algo nos falta pienso 
solo tiempo para amarte 
tiempo para entenderte 
Para recuperarte solo necesito 
un poquito de tiempo 
no seas mala conmigo 
yo te juro que pronto 
todo va a cambiar 
por eso estoy pidiendo 
una oportunidad 
para volverte a enamorar 
me falta 
Para recuperarte solo necesito 
que me des tu confianza 
tu perdon tu cariño 
yo te juro que pronto 
todo va a cambiar 
voy a entregar mi vida 
por tu felcidad 
para volverte a enamorar 
me falta 
Solo tiempo para amarte 
tiempo para entenderte mas
"
128,"Se que me amas como no imaginaste 
y que eres feliz me lo has dicho tantas veces 
que dificil se te hace verme asia veces 
sabes que para mi eres importante 
y que soy feliz 
te lo he dicho tantas veces 
que tambien llegue a tu vida un poco tarde 
que me duele y que dificil se me hace 
verte asia veces 
cuando esto comenzo sabiamos bien 
que no era eterno 
lo que no imaginamos fue que 
este amor fuera creciendo 
yo no puedo darte mas de lo 
que te he entregado 
y tu mereces mas de lo que yo te he dado 
no puedo detenerte 
que tengas buena suerte 
recuerdame por siempre y dejame decirte 
que valio la pena conocerte 
que sera imposible olvidarte 
que te deseo muy buena suerte 
que llegues pronto a enamorarte de alguien 
que ante el mundo pueda amarte 
que valio la pena cada instante 
que es irrepetible nuestra historia 
que aun que quisiera que no acabe 
es imposiblenuestras vidasno se entroncan 
que siento un poco de coraje 
por que no quiero dejarte ir 
por que contigo soy feliz
"
129,"Poco a poco se fue metiendo dentro de mis pensamientos 
y sin sentirlo se fue adueñando de todos mis sentimientos 
Poco a poco se me acabó la voluntad y la fui queriendo 
poco a poco se convirtió en la compañera de mis sueños 
Sin darme cuenta se adueñó de mi alma y de mi corazón 
y me subió hasta lo más alto de este mundo 
No he vuelto a ser el mismo de antes desde que llegó su amor 
hoy soy feliz soy feliz 
Por ella sólo por ella que en un instante alejó a mi soledad 
se fue mi nube gris y apareció mi estrella 
sólo por ella por ella 
Por ella sólo por ella que me cambió la vida 
desde que conmigo está 
me veo en sus ojos y no tengo más respuesta 
que si hoy soy feliz 
sólo es por ella
"
130,"Yo podria ser feliz 
con tan solo la mitad de el amor que tu le das a el 
cada dia intentaria sorprenderte con detalles fantasias 
que enciendan tu piel 
te lo juro por quien quieras 
que hace tiempo que te amo 
que voy a encontrar la forma 
de tenerte para siempre aqui a mi lado 
pronto tendras que caer en mis barzos 
yo no me voy a cansar de intentarlo 
pronto muy pronto voy a convencerte 
a tanto amor no podras resistirte 
pronto tendras que caer en mis brazos 
muero de ganas por besar tus labios 
pronto muy pronto voy a convencerte 
que voy a amarte y cuidarte por siempre 
te lo juro por quien quieras 
aunque tu no me lo creas
"
