user_id,song_id,vote,lines
24,100,nolgbt_fobico,
24,495,nolgbt_fobico,
24,289,nolgbt_fobico,
24,57,nolgbt_fobico,
24,588,nolgbt_fobico,
24,111,nolgbt_fobico,
24,409,nolgbt_fobico,
5,307,nolgbt_fobico,
5,497,nolgbt_fobico,
15,178,nolgbt_fobico,
15,194,lgbt_fobico,"20,21,23,26,46"
15,307,nolgbt_fobico,
15,544,nolgbt_fobico,
15,125,lgbt_fobico,"13,14"
15,509,nolgbt_fobico,
15,352,nolgbt_fobico,
15,157,lgbt_fobico,"21,24,5"
15,425,nolgbt_fobico,
15,516,lgbt_fobico,"24,25,30,34,36,37,39,41,42,44,46,47,48,49,58,62,69,7,74,82,86"
15,295,nolgbt_fobico,
15,396,lgbt_fobico,"10,11,14,15,25,45,56,57"
15,239,nolgbt_fobico,
15,497,nolgbt_fobico,
5,156,nolgbt_fobico,
5,299,nolgbt_fobico,
5,539,nolgbt_fobico,
5,561,nolgbt_fobico,
5,69,nolgbt_fobico,
5,169,nolgbt_fobico,
5,158,nolgbt_fobico,
5,155,nolgbt_fobico,
5,414,nolgbt_fobico,
5,84,nolgbt_fobico,
5,578,nolgbt_fobico,
24,601,nolgbt_fobico,
24,593,nolgbt_fobico,
5,194,nolgbt_fobico,
5,206,nolgbt_fobico,
5,346,nolgbt_fobico,
5,456,nolgbt_fobico,
24,213,nolgbt_fobico,
5,591,nolgbt_fobico,
5,426,nolgbt_fobico,
5,312,nolgbt_fobico,
24,404,nolgbt_fobico,
5,320,nolgbt_fobico,
5,549,nolgbt_fobico,
24,507,nolgbt_fobico,
5,353,nolgbt_fobico,
5,287,nolgbt_fobico,
5,577,nolgbt_fobico,
24,338,nolgbt_fobico,
5,379,lgbt_fobico,"156,316,384,413"
5,113,nolgbt_fobico,
5,420,nolgbt_fobico,
5,459,nolgbt_fobico,
5,95,nolgbt_fobico,
5,543,nolgbt_fobico,
5,177,nolgbt_fobico,
5,421,nolgbt_fobico,
5,138,nolgbt_fobico,
23,500,nolgbt_fobico,
23,483,nolgbt_fobico,
23,524,nolgbt_fobico,
23,22,nolgbt_fobico,
23,90,nolgbt_fobico,
23,441,nolgbt_fobico,
23,565,nolgbt_fobico,
23,297,nolgbt_fobico,
23,57,nolgbt_fobico,
23,256,nolgbt_fobico,
23,245,nolgbt_fobico,
22,292,nolgbt_fobico,
22,531,nolgbt_fobico,
22,449,nolgbt_fobico,
22,364,lgbt_fobico,"137,92,98"
22,389,lgbt_fobico,"12,13"
22,7,nolgbt_fobico,
22,170,nolgbt_fobico,
22,587,nolgbt_fobico,
22,417,lgbt_fobico,"24,39"
17,577,nolgbt_fobico,
17,229,nolgbt_fobico,
17,509,nolgbt_fobico,
17,133,nolgbt_fobico,
17,316,nolgbt_fobico,
17,368,nolgbt_fobico,
18,519,nolgbt_fobico,
18,105,nolgbt_fobico,
18,599,nolgbt_fobico,
18,530,nolgbt_fobico,
18,2,nolgbt_fobico,
18,575,nolgbt_fobico,
5,171,nolgbt_fobico,
18,404,nolgbt_fobico,
18,332,lgbt_fobico,"1,2,3"
18,226,nolgbt_fobico,
5,29,nolgbt_fobico,
5,147,nolgbt_fobico,
5,126,lgbt_fobico,9
5,161,nolgbt_fobico,
5,505,nolgbt_fobico,
5,54,nolgbt_fobico,
5,92,nolgbt_fobico,
5,130,lgbt_fobico,"18,29,30"
5,413,nolgbt_fobico,
5,392,nolgbt_fobico,
5,178,nolgbt_fobico,
5,75,nolgbt_fobico,
5,446,nolgbt_fobico,
5,300,nolgbt_fobico,
5,74,nolgbt_fobico,
5,127,nolgbt_fobico,
5,533,nolgbt_fobico,
5,573,nolgbt_fobico,
5,269,nolgbt_fobico,
5,63,nolgbt_fobico,
5,238,nolgbt_fobico,
5,6,nolgbt_fobico,
23,575,nolgbt_fobico,
23,325,nolgbt_fobico,
23,30,lgbt_fobico,57
23,237,nolgbt_fobico,
23,536,nolgbt_fobico,
23,228,nolgbt_fobico,
23,4,nolgbt_fobico,
23,76,nolgbt_fobico,
23,314,nolgbt_fobico,
23,99,nolgbt_fobico,
23,338,nolgbt_fobico,
23,580,nolgbt_fobico,
23,610,nolgbt_fobico,
23,71,nolgbt_fobico,
25,594,lgbt_fobico,"14,15,16,17,18,21,24,25,28,3,34,35,8,9"
25,479,lgbt_fobico,8
25,36,nolgbt_fobico,
25,351,lgbt_fobico,7
27,552,nolgbt_fobico,
27,226,nolgbt_fobico,
27,323,nolgbt_fobico,
27,522,nolgbt_fobico,
24,542,nolgbt_fobico,
24,431,nolgbt_fobico,
24,13,nolgbt_fobico,
25,394,nolgbt_fobico,
25,450,nolgbt_fobico,
25,241,nolgbt_fobico,
15,403,nolgbt_fobico,
15,571,nolgbt_fobico,
15,416,nolgbt_fobico,
15,54,nolgbt_fobico,
15,172,nolgbt_fobico,
15,287,nolgbt_fobico,
15,420,lgbt_fobico,"43,9"
15,246,nolgbt_fobico,
15,539,nolgbt_fobico,
15,113,nolgbt_fobico,
15,521,lgbt_fobico,"21,26,7"
15,147,nolgbt_fobico,
15,608,lgbt_fobico,"45,46"
15,260,lgbt_fobico,"10,11,14,15,22,23,27,29,35,39,43,44,47,53,54,55,57,58,6,64,65,66,67,81,82"
15,188,nolgbt_fobico,
15,426,nolgbt_fobico,
15,362,lgbt_fobico,"8,9"
15,541,nolgbt_fobico,
15,269,nolgbt_fobico,
15,273,lgbt_fobico,"11,15,16,17,20,21,24,25,39,42"
15,455,lgbt_fobico,"50,51,60"
15,570,nolgbt_fobico,
15,58,nolgbt_fobico,
15,391,nolgbt_fobico,
15,465,nolgbt_fobico,
15,586,lgbt_fobico,7
15,410,nolgbt_fobico,
15,316,lgbt_fobico,"130,155,156,157,158,159,160,161,162,163,49,50,51,59"
15,475,lgbt_fobico,"14,17,19,20,23,24,38,59"
15,196,nolgbt_fobico,
15,622,lgbt_fobico,"109,110,113,28,39,57,58,80,81,88,89"
15,138,nolgbt_fobico,
15,445,nolgbt_fobico,
15,562,nolgbt_fobico,
24,344,nolgbt_fobico,
24,174,nolgbt_fobico,
15,29,nolgbt_fobico,
15,101,lgbt_fobico,"12,28,36"
15,573,lgbt_fobico,"15,18,19,20,21,22,24,44"
15,589,nolgbt_fobico,
15,250,lgbt_fobico,"10,14,41,43,45,58,62"
24,296,nolgbt_fobico,
15,490,lgbt_fobico,"11,12,2"
24,168,nolgbt_fobico,
15,331,lgbt_fobico,"11,14,3,56"
24,279,nolgbt_fobico,
15,230,nolgbt_fobico,
15,395,nolgbt_fobico,
25,304,nolgbt_fobico,
25,17,lgbt_fobico,22
25,255,lgbt_fobico,"34,4"
25,11,lgbt_fobico,"11,32,39,76,8"
25,278,lgbt_fobico,"35,9"
25,189,nolgbt_fobico,
25,357,nolgbt_fobico,
25,185,nolgbt_fobico,
25,572,lgbt_fobico,"4,59"
25,89,nolgbt_fobico,
25,327,nolgbt_fobico,
25,261,lgbt_fobico,"103,24"
25,399,lgbt_fobico,"0,16,18,2,20,22,38,40,42,44,61,63,65,67,69,71"
25,151,lgbt_fobico,68
25,326,lgbt_fobico,30
25,203,lgbt_fobico,"2,23,42"
25,467,lgbt_fobico,"12,13,47"
25,315,nolgbt_fobico,
25,436,lgbt_fobico,29
25,407,lgbt_fobico,"29,6,72"
25,139,nolgbt_fobico,
25,595,lgbt_fobico,"107,12,38,73,99"
25,281,lgbt_fobico,69
25,298,lgbt_fobico,1
25,82,nolgbt_fobico,
26,553,nolgbt_fobico,
26,603,nolgbt_fobico,
26,203,nolgbt_fobico,
26,36,nolgbt_fobico,
26,137,nolgbt_fobico,
26,630,nolgbt_fobico,
26,50,nolgbt_fobico,
26,278,nolgbt_fobico,
26,438,nolgbt_fobico,
26,493,nolgbt_fobico,
26,19,nolgbt_fobico,
5,529,nolgbt_fobico,
5,37,nolgbt_fobico,
26,165,lgbt_fobico,18
5,470,nolgbt_fobico,
5,107,nolgbt_fobico,
26,537,nolgbt_fobico,
5,68,nolgbt_fobico,
5,116,nolgbt_fobico,
26,574,nolgbt_fobico,
5,608,nolgbt_fobico,
5,125,lgbt_fobico,13
26,584,nolgbt_fobico,
5,179,nolgbt_fobico,
5,352,nolgbt_fobico,
26,381,nolgbt_fobico,
5,473,nolgbt_fobico,
26,349,nolgbt_fobico,
26,345,lgbt_fobico,"59,60,61,65"
5,590,nolgbt_fobico,
5,318,nolgbt_fobico,
26,52,nolgbt_fobico,
5,512,nolgbt_fobico,
26,532,nolgbt_fobico,
26,110,nolgbt_fobico,
5,51,nolgbt_fobico,
5,571,nolgbt_fobico,
26,170,nolgbt_fobico,
5,64,nolgbt_fobico,
5,48,nolgbt_fobico,
26,217,nolgbt_fobico,
5,629,nolgbt_fobico,
5,249,nolgbt_fobico,
26,119,nolgbt_fobico,
5,157,nolgbt_fobico,
26,367,nolgbt_fobico,
5,375,nolgbt_fobico,
5,465,nolgbt_fobico,
5,273,nolgbt_fobico,
26,20,lgbt_fobico,"54,55"
26,218,nolgbt_fobico,
5,423,nolgbt_fobico,
5,358,nolgbt_fobico,
26,40,nolgbt_fobico,
26,108,nolgbt_fobico,
26,216,nolgbt_fobico,
26,463,nolgbt_fobico,
26,173,nolgbt_fobico,
26,389,lgbt_fobico,"12,13"
26,5,nolgbt_fobico,
26,579,nolgbt_fobico,
5,229,nolgbt_fobico,
26,402,nolgbt_fobico,
26,607,nolgbt_fobico,
5,424,nolgbt_fobico,
26,89,nolgbt_fobico,
5,350,nolgbt_fobico,
26,80,nolgbt_fobico,
5,329,nolgbt_fobico,
5,384,nolgbt_fobico,
5,440,nolgbt_fobico,
5,260,nolgbt_fobico,
5,516,nolgbt_fobico,
5,521,nolgbt_fobico,
5,526,nolgbt_fobico,
5,67,nolgbt_fobico,
5,451,nolgbt_fobico,
5,70,nolgbt_fobico,
5,416,nolgbt_fobico,
5,554,nolgbt_fobico,
5,251,nolgbt_fobico,
5,96,nolgbt_fobico,
15,546,nolgbt_fobico,
5,546,nolgbt_fobico,
5,319,nolgbt_fobico,
5,368,nolgbt_fobico,
15,422,lgbt_fobico,"23,24,28,29,31"
15,231,lgbt_fobico,"42,67,68,73,76,86"
5,541,nolgbt_fobico,
5,230,nolgbt_fobico,
5,214,nolgbt_fobico,
5,305,nolgbt_fobico,
15,96,nolgbt_fobico,
5,321,nolgbt_fobico,
15,590,nolgbt_fobico,
5,576,nolgbt_fobico,
15,350,lgbt_fobico,"16,17,18,19,21,22,25,29,50,53,60,61,66,67,75,76,78,79,81,82"
5,550,nolgbt_fobico,
5,439,nolgbt_fobico,
5,331,nolgbt_fobico,
5,140,nolgbt_fobico,
5,484,nolgbt_fobico,
5,527,lgbt_fobico,16
15,62,nolgbt_fobico,
15,382,nolgbt_fobico,
5,585,nolgbt_fobico,
17,61,nolgbt_fobico,
5,88,nolgbt_fobico,
15,69,nolgbt_fobico,
17,416,nolgbt_fobico,
15,561,lgbt_fobico,"25,26,27,28,44,45,46,47,48,49,50,51"
17,37,nolgbt_fobico,
17,67,nolgbt_fobico,
15,166,nolgbt_fobico,
5,348,nolgbt_fobico,
15,567,nolgbt_fobico,
17,629,nolgbt_fobico,
5,354,nolgbt_fobico,
5,395,nolgbt_fobico,
17,391,nolgbt_fobico,
15,70,lgbt_fobico,"20,21,22,23,52,53,54,55,56,57,63,64,65"
5,234,nolgbt_fobico,
17,138,nolgbt_fobico,
5,236,nolgbt_fobico,
15,354,nolgbt_fobico,
5,544,nolgbt_fobico,
17,484,nolgbt_fobico,
17,426,nolgbt_fobico,
17,570,nolgbt_fobico,
5,622,nolgbt_fobico,
17,319,nolgbt_fobico,
17,616,nolgbt_fobico,
17,331,nolgbt_fobico,
17,303,nolgbt_fobico,
5,410,nolgbt_fobico,
17,161,nolgbt_fobico,
5,310,nolgbt_fobico,
5,133,nolgbt_fobico,
5,9,nolgbt_fobico,
5,166,nolgbt_fobico,
5,172,nolgbt_fobico,
5,359,nolgbt_fobico,
5,455,nolgbt_fobico,
5,193,nolgbt_fobico,
5,291,nolgbt_fobico,
5,58,nolgbt_fobico,
5,558,nolgbt_fobico,
5,112,nolgbt_fobico,
5,175,nolgbt_fobico,
5,303,nolgbt_fobico,
5,371,nolgbt_fobico,
5,582,nolgbt_fobico,
5,616,nolgbt_fobico,
5,570,nolgbt_fobico,
24,552,nolgbt_fobico,
24,245,nolgbt_fobico,
24,612,nolgbt_fobico,
24,376,lgbt_fobico,"105,108,136,149,305,401,417,59,81,82,83"
24,334,nolgbt_fobico,
24,387,nolgbt_fobico,
24,540,nolgbt_fobico,
24,135,nolgbt_fobico,
24,98,nolgbt_fobico,
24,620,nolgbt_fobico,
24,159,nolgbt_fobico,
24,152,nolgbt_fobico,
24,522,nolgbt_fobico,
24,86,nolgbt_fobico,
24,201,nolgbt_fobico,
24,263,nolgbt_fobico,
24,55,nolgbt_fobico,
24,275,nolgbt_fobico,
24,441,nolgbt_fobico,
24,332,lgbt_fobico,"26,3"
24,23,nolgbt_fobico,
16,392,nolgbt_fobico,
15,229,lgbt_fobico,"11,20,46,49,55,60"
15,47,lgbt_fobico,"10,28,30,31,33,34,53,54,56,57,6,7,9"
15,291,nolgbt_fobico,
15,169,nolgbt_fobico,
16,273,nolgbt_fobico,
15,379,lgbt_fobico,"156,230,232,236,237,256,260,274,316,327,352,381,382,383,384,385,400,404,413,414,418,419"
16,543,nolgbt_fobico,
16,353,nolgbt_fobico,
16,319,nolgbt_fobico,
15,179,nolgbt_fobico,
15,614,nolgbt_fobico,
16,567,nolgbt_fobico,
15,319,nolgbt_fobico,
15,92,lgbt_fobico,17
15,533,lgbt_fobico,"10,17,19,26,27,28,4,5,9"
16,269,nolgbt_fobico,
15,293,nolgbt_fobico,
16,541,nolgbt_fobico,
15,484,nolgbt_fobico,
16,67,nolgbt_fobico,
15,550,lgbt_fobico,"17,21,46,48,49"
15,446,nolgbt_fobico,
16,577,nolgbt_fobico,
15,321,nolgbt_fobico,
15,64,nolgbt_fobico,
15,576,lgbt_fobico,"36,37,38,39,40,41,42,43,44,45,46,50,51,52,72,73,74,75,76,77,81,82,83"
15,190,nolgbt_fobico,
16,9,nolgbt_fobico,
15,526,nolgbt_fobico,
15,206,nolgbt_fobico,
15,37,lgbt_fobico,"21,23,26,28,36,37"
16,425,nolgbt_fobico,
15,200,nolgbt_fobico,
15,353,nolgbt_fobico,
16,311,nolgbt_fobico,
15,414,lgbt_fobico,"22,23,27,28,29,49,50,51,52,53,58"
15,193,nolgbt_fobico,
15,549,nolgbt_fobico,
16,320,nolgbt_fobico,
15,582,nolgbt_fobico,
15,51,lgbt_fobico,"17,18,31,32,35,39"
15,161,nolgbt_fobico,
15,74,nolgbt_fobico,
5,124,nolgbt_fobico,
16,253,nolgbt_fobico,
5,341,nolgbt_fobico,
5,295,nolgbt_fobico,
16,157,lgbt_fobico,"24,5"
5,337,nolgbt_fobico,
5,302,nolgbt_fobico,
5,200,nolgbt_fobico,
5,188,nolgbt_fobico,
5,586,nolgbt_fobico,
16,346,nolgbt_fobico,
5,581,nolgbt_fobico,
5,220,nolgbt_fobico,
5,145,nolgbt_fobico,
16,113,nolgbt_fobico,
16,214,nolgbt_fobico,
5,365,nolgbt_fobico,
5,445,nolgbt_fobico,
5,422,nolgbt_fobico,
5,396,nolgbt_fobico,
5,311,nolgbt_fobico,
5,562,nolgbt_fobico,
5,246,nolgbt_fobico,
5,481,nolgbt_fobico,
5,614,nolgbt_fobico,
5,525,nolgbt_fobico,
5,141,nolgbt_fobico,
5,475,nolgbt_fobico,
5,598,nolgbt_fobico,
5,62,nolgbt_fobico,
5,61,nolgbt_fobico,
15,156,nolgbt_fobico,
15,220,nolgbt_fobico,
15,554,lgbt_fobico,"56,57"
15,140,nolgbt_fobico,
15,145,nolgbt_fobico,
15,61,lgbt_fobico,"15,18,19,20,22,23,24,25,29,31,59,60,64,65,66,71,72,75,76"
15,456,nolgbt_fobico,
15,348,lgbt_fobico,"10,12,13,15,17,37,38,39,40,57,59,60,62"
15,375,nolgbt_fobico,
15,423,lgbt_fobico,"17,22,23,24"
15,421,nolgbt_fobico,
15,112,lgbt_fobico,"100,131,132,134,135,136,137,139,140,19,20,22,42,46,61,62,63,64,65,67,68,69,70,78,79,80,83"
15,155,lgbt_fobico,"116,119,120,46,47,48,49,50,51,53,58,59,89,90,92"
15,116,nolgbt_fobico,
23,296,nolgbt_fobico,
23,519,nolgbt_fobico,
23,27,nolgbt_fobico,
23,517,nolgbt_fobico,
23,18,nolgbt_fobico,
23,146,nolgbt_fobico,
23,24,nolgbt_fobico,
23,60,nolgbt_fobico,
23,120,nolgbt_fobico,
23,444,nolgbt_fobico,
23,328,nolgbt_fobico,
23,380,nolgbt_fobico,
23,282,nolgbt_fobico,
23,418,nolgbt_fobico,
25,266,nolgbt_fobico,
25,557,nolgbt_fobico,
25,306,nolgbt_fobico,
25,216,lgbt_fobico,"0,30"
25,364,lgbt_fobico,"93,98,99"
17,503,nolgbt_fobico,
17,455,nolgbt_fobico,
25,563,nolgbt_fobico,
17,21,nolgbt_fobico,
25,117,nolgbt_fobico,
17,96,nolgbt_fobico,
17,127,nolgbt_fobico,
25,504,nolgbt_fobico,
17,562,nolgbt_fobico,
17,147,nolgbt_fobico,
17,305,nolgbt_fobico,
25,102,nolgbt_fobico,
25,52,nolgbt_fobico,
17,69,nolgbt_fobico,
25,78,nolgbt_fobico,
17,64,nolgbt_fobico,
17,15,nolgbt_fobico,
17,158,nolgbt_fobico,
25,377,nolgbt_fobico,
17,604,nolgbt_fobico,
17,395,nolgbt_fobico,
25,534,nolgbt_fobico,
17,422,nolgbt_fobico,
17,84,nolgbt_fobico,
25,184,nolgbt_fobico,
17,54,nolgbt_fobico,
17,302,nolgbt_fobico,
25,7,nolgbt_fobico,
17,68,nolgbt_fobico,
25,79,nolgbt_fobico,
25,438,lgbt_fobico,49
25,630,nolgbt_fobico,
17,47,nolgbt_fobico,
17,125,nolgbt_fobico,
25,477,lgbt_fobico,32
25,254,lgbt_fobico,"40,41"
17,371,nolgbt_fobico,
17,74,nolgbt_fobico,
17,107,nolgbt_fobico,
17,521,nolgbt_fobico,
17,571,nolgbt_fobico,
17,196,nolgbt_fobico,
17,435,nolgbt_fobico,
17,614,nolgbt_fobico,
17,260,nolgbt_fobico,
17,9,nolgbt_fobico,
24,195,nolgbt_fobico,
24,611,nolgbt_fobico,
24,559,nolgbt_fobico,
24,323,nolgbt_fobico,
24,4,nolgbt_fobico,
24,471,nolgbt_fobico,
24,336,nolgbt_fobico,
24,134,nolgbt_fobico,
24,556,lgbt_fobico,23
24,270,nolgbt_fobico,
24,191,nolgbt_fobico,
24,536,nolgbt_fobico,
24,501,nolgbt_fobico,
24,167,nolgbt_fobico,
24,197,nolgbt_fobico,
24,226,nolgbt_fobico,
24,398,nolgbt_fobico,
24,256,nolgbt_fobico,
24,28,nolgbt_fobico,
24,483,nolgbt_fobico,
24,411,nolgbt_fobico,
24,474,nolgbt_fobico,
24,264,nolgbt_fobico,
24,228,nolgbt_fobico,
23,275,nolgbt_fobico,
24,447,nolgbt_fobico,
23,28,nolgbt_fobico,
24,282,nolgbt_fobico,
23,317,nolgbt_fobico,
24,388,nolgbt_fobico,
23,205,nolgbt_fobico,
23,93,nolgbt_fobico,
24,66,nolgbt_fobico,
23,373,nolgbt_fobico,
23,476,nolgbt_fobico,
23,487,nolgbt_fobico,
24,461,nolgbt_fobico,
23,405,nolgbt_fobico,
23,242,nolgbt_fobico,
23,397,nolgbt_fobico,
24,183,nolgbt_fobico,
23,148,nolgbt_fobico,
24,519,nolgbt_fobico,
23,167,nolgbt_fobico,
23,232,nolgbt_fobico,
23,430,nolgbt_fobico,
24,580,nolgbt_fobico,
23,103,nolgbt_fobico,
24,176,nolgbt_fobico,
23,263,nolgbt_fobico,
23,134,nolgbt_fobico,
23,461,nolgbt_fobico,
24,14,nolgbt_fobico,
24,129,nolgbt_fobico,
23,474,nolgbt_fobico,
24,333,nolgbt_fobico,
24,458,nolgbt_fobico,
24,284,nolgbt_fobico,
24,597,nolgbt_fobico,
24,247,nolgbt_fobico,
24,535,nolgbt_fobico,
24,38,nolgbt_fobico,
24,476,nolgbt_fobico,
24,60,nolgbt_fobico,
24,613,nolgbt_fobico,
24,237,nolgbt_fobico,
24,71,nolgbt_fobico,
24,49,nolgbt_fobico,
24,277,nolgbt_fobico,
24,252,nolgbt_fobico,
24,271,nolgbt_fobico,
24,523,nolgbt_fobico,
24,605,nolgbt_fobico,
24,30,nolgbt_fobico,
24,482,nolgbt_fobico,
24,39,nolgbt_fobico,
24,27,nolgbt_fobico,
24,210,nolgbt_fobico,
24,566,nolgbt_fobico,
