ANR_0044	HxPI-Track/train/transcripts/ANR_0044_hxpi.txt	HxPI-Track/train/images/ANR_0044_hxpi.jpg
ANR_0045	HxPI-Track/train/transcripts/ANR_0045_hxpi.txt	HxPI-Track/train/images/ANR_0045_hxpi.jpg
ANR_0046	HxPI-Track/train/transcripts/ANR_0046_hxpi.txt	HxPI-Track/train/images/ANR_0046_hxpi.jpg
ANR_0047	HxPI-Track/train/transcripts/ANR_0047_hxpi.txt	HxPI-Track/train/images/ANR_0047_hxpi.jpg
ANR_0040	HxPI-Track/train/transcripts/ANR_0040_hxpi.txt	HxPI-Track/train/images/ANR_0040_hxpi.jpg
ANR_0041	HxPI-Track/train/transcripts/ANR_0041_hxpi.txt	HxPI-Track/train/images/ANR_0041_hxpi.jpg
ANR_0042	HxPI-Track/train/transcripts/ANR_0042_hxpi.txt	HxPI-Track/train/images/ANR_0042_hxpi.jpg
ANR_0043	HxPI-Track/train/transcripts/ANR_0043_hxpi.txt	HxPI-Track/train/images/ANR_0043_hxpi.jpg
ANR_0123	HxPI-Track/train/transcripts/ANR_0123_hxpi.txt	HxPI-Track/train/images/ANR_0123_hxpi.jpg
ANR_0122	HxPI-Track/train/transcripts/ANR_0122_hxpi.txt	HxPI-Track/train/images/ANR_0122_hxpi.jpg
ANR_0121	HxPI-Track/train/transcripts/ANR_0121_hxpi.txt	HxPI-Track/train/images/ANR_0121_hxpi.jpg
ANR_0120	HxPI-Track/train/transcripts/ANR_0120_hxpi.txt	HxPI-Track/train/images/ANR_0120_hxpi.jpg
ANR_0048	HxPI-Track/train/transcripts/ANR_0048_hxpi.txt	HxPI-Track/train/images/ANR_0048_hxpi.jpg
ANR_0049	HxPI-Track/train/transcripts/ANR_0049_hxpi.txt	HxPI-Track/train/images/ANR_0049_hxpi.jpg
ANR_0125	HxPI-Track/train/transcripts/ANR_0125_hxpi.txt	HxPI-Track/train/images/ANR_0125_hxpi.jpg
ANR_0124	HxPI-Track/train/transcripts/ANR_0124_hxpi.txt	HxPI-Track/train/images/ANR_0124_hxpi.jpg
ANR_0118	HxPI-Track/train/transcripts/ANR_0118_hxpi.txt	HxPI-Track/train/images/ANR_0118_hxpi.jpg
ANR_0119	HxPI-Track/train/transcripts/ANR_0119_hxpi.txt	HxPI-Track/train/images/ANR_0119_hxpi.jpg
ANR_0110	HxPI-Track/train/transcripts/ANR_0110_hxpi.txt	HxPI-Track/train/images/ANR_0110_hxpi.jpg
ANR_0111	HxPI-Track/train/transcripts/ANR_0111_hxpi.txt	HxPI-Track/train/images/ANR_0111_hxpi.jpg
ANR_0092	HxPI-Track/train/transcripts/ANR_0092_hxpi.txt	HxPI-Track/train/images/ANR_0092_hxpi.jpg
DSC_0209	HxPI-Track/train/transcripts/DSC_0209_hxpi.txt	HxPI-Track/train/images/DSC_0209_hxpi.jpg
DSC_0208	HxPI-Track/train/transcripts/DSC_0208_hxpi.txt	HxPI-Track/train/images/DSC_0208_hxpi.jpg
DSC_0207	HxPI-Track/train/transcripts/DSC_0207_hxpi.txt	HxPI-Track/train/images/DSC_0207_hxpi.jpg
DSC_0206	HxPI-Track/train/transcripts/DSC_0206_hxpi.txt	HxPI-Track/train/images/DSC_0206_hxpi.jpg
DSC_0205	HxPI-Track/train/transcripts/DSC_0205_hxpi.txt	HxPI-Track/train/images/DSC_0205_hxpi.jpg
DSC_0204	HxPI-Track/train/transcripts/DSC_0204_hxpi.txt	HxPI-Track/train/images/DSC_0204_hxpi.jpg
DSC_0203	HxPI-Track/train/transcripts/DSC_0203_hxpi.txt	HxPI-Track/train/images/DSC_0203_hxpi.jpg
DSC_0202	HxPI-Track/train/transcripts/DSC_0202_hxpi.txt	HxPI-Track/train/images/DSC_0202_hxpi.jpg
DSC_0201	HxPI-Track/train/transcripts/DSC_0201_hxpi.txt	HxPI-Track/train/images/DSC_0201_hxpi.jpg
DSC_0200	HxPI-Track/train/transcripts/DSC_0200_hxpi.txt	HxPI-Track/train/images/DSC_0200_hxpi.jpg
DSC_0027	HxPI-Track/train/transcripts/DSC_0027_hxpi.txt	HxPI-Track/train/images/DSC_0027_hxpi.jpg
DSC_0026	HxPI-Track/train/transcripts/DSC_0026_hxpi.txt	HxPI-Track/train/images/DSC_0026_hxpi.jpg
DSC_0025	HxPI-Track/train/transcripts/DSC_0025_hxpi.txt	HxPI-Track/train/images/DSC_0025_hxpi.jpg
DSC_0024	HxPI-Track/train/transcripts/DSC_0024_hxpi.txt	HxPI-Track/train/images/DSC_0024_hxpi.jpg
DSC_0023	HxPI-Track/train/transcripts/DSC_0023_hxpi.txt	HxPI-Track/train/images/DSC_0023_hxpi.jpg
DSC_0022	HxPI-Track/train/transcripts/DSC_0022_hxpi.txt	HxPI-Track/train/images/DSC_0022_hxpi.jpg
DSC_0021	HxPI-Track/train/transcripts/DSC_0021_hxpi.txt	HxPI-Track/train/images/DSC_0021_hxpi.jpg
DSC_0020	HxPI-Track/train/transcripts/DSC_0020_hxpi.txt	HxPI-Track/train/images/DSC_0020_hxpi.jpg
ANR_0094	HxPI-Track/train/transcripts/ANR_0094_hxpi.txt	HxPI-Track/train/images/ANR_0094_hxpi.jpg
DSC_0029	HxPI-Track/train/transcripts/DSC_0029_hxpi.txt	HxPI-Track/train/images/DSC_0029_hxpi.jpg
DSC_0028	HxPI-Track/train/transcripts/DSC_0028_hxpi.txt	HxPI-Track/train/images/DSC_0028_hxpi.jpg
DSC_0159	HxPI-Track/train/transcripts/DSC_0159_hxpi.txt	HxPI-Track/train/images/DSC_0159_hxpi.jpg
DSC_0158	HxPI-Track/train/transcripts/DSC_0158_hxpi.txt	HxPI-Track/train/images/DSC_0158_hxpi.jpg
DSC_0153	HxPI-Track/train/transcripts/DSC_0153_hxpi.txt	HxPI-Track/train/images/DSC_0153_hxpi.jpg
DSC_0152	HxPI-Track/train/transcripts/DSC_0152_hxpi.txt	HxPI-Track/train/images/DSC_0152_hxpi.jpg
DSC_0151	HxPI-Track/train/transcripts/DSC_0151_hxpi.txt	HxPI-Track/train/images/DSC_0151_hxpi.jpg
DSC_0150	HxPI-Track/train/transcripts/DSC_0150_hxpi.txt	HxPI-Track/train/images/DSC_0150_hxpi.jpg
DSC_0157	HxPI-Track/train/transcripts/DSC_0157_hxpi.txt	HxPI-Track/train/images/DSC_0157_hxpi.jpg
DSC_0156	HxPI-Track/train/transcripts/DSC_0156_hxpi.txt	HxPI-Track/train/images/DSC_0156_hxpi.jpg
DSC_0155	HxPI-Track/train/transcripts/DSC_0155_hxpi.txt	HxPI-Track/train/images/DSC_0155_hxpi.jpg
DSC_0154	HxPI-Track/train/transcripts/DSC_0154_hxpi.txt	HxPI-Track/train/images/DSC_0154_hxpi.jpg
DSC_0107	HxPI-Track/train/transcripts/DSC_0107_hxpi.txt	HxPI-Track/train/images/DSC_0107_hxpi.jpg
ANR_0019	HxPI-Track/train/transcripts/ANR_0019_hxpi.txt	HxPI-Track/train/images/ANR_0019_hxpi.jpg
ANR_0018	HxPI-Track/train/transcripts/ANR_0018_hxpi.txt	HxPI-Track/train/images/ANR_0018_hxpi.jpg
DSC_0106	HxPI-Track/train/transcripts/DSC_0106_hxpi.txt	HxPI-Track/train/images/DSC_0106_hxpi.jpg
ANR_0013	HxPI-Track/train/transcripts/ANR_0013_hxpi.txt	HxPI-Track/train/images/ANR_0013_hxpi.jpg
ANR_0012	HxPI-Track/train/transcripts/ANR_0012_hxpi.txt	HxPI-Track/train/images/ANR_0012_hxpi.jpg
ANR_0011	HxPI-Track/train/transcripts/ANR_0011_hxpi.txt	HxPI-Track/train/images/ANR_0011_hxpi.jpg
ANR_0010	HxPI-Track/train/transcripts/ANR_0010_hxpi.txt	HxPI-Track/train/images/ANR_0010_hxpi.jpg
ANR_0017	HxPI-Track/train/transcripts/ANR_0017_hxpi.txt	HxPI-Track/train/images/ANR_0017_hxpi.jpg
ANR_0016	HxPI-Track/train/transcripts/ANR_0016_hxpi.txt	HxPI-Track/train/images/ANR_0016_hxpi.jpg
ANR_0015	HxPI-Track/train/transcripts/ANR_0015_hxpi.txt	HxPI-Track/train/images/ANR_0015_hxpi.jpg
ANR_0014	HxPI-Track/train/transcripts/ANR_0014_hxpi.txt	HxPI-Track/train/images/ANR_0014_hxpi.jpg
ANR_0080	HxPI-Track/train/transcripts/ANR_0080_hxpi.txt	HxPI-Track/train/images/ANR_0080_hxpi.jpg
ANR_0081	HxPI-Track/train/transcripts/ANR_0081_hxpi.txt	HxPI-Track/train/images/ANR_0081_hxpi.jpg
ANR_0082	HxPI-Track/train/transcripts/ANR_0082_hxpi.txt	HxPI-Track/train/images/ANR_0082_hxpi.jpg
ANR_0083	HxPI-Track/train/transcripts/ANR_0083_hxpi.txt	HxPI-Track/train/images/ANR_0083_hxpi.jpg
ANR_0084	HxPI-Track/train/transcripts/ANR_0084_hxpi.txt	HxPI-Track/train/images/ANR_0084_hxpi.jpg
ANR_0085	HxPI-Track/train/transcripts/ANR_0085_hxpi.txt	HxPI-Track/train/images/ANR_0085_hxpi.jpg
ANR_0086	HxPI-Track/train/transcripts/ANR_0086_hxpi.txt	HxPI-Track/train/images/ANR_0086_hxpi.jpg
ANR_0087	HxPI-Track/train/transcripts/ANR_0087_hxpi.txt	HxPI-Track/train/images/ANR_0087_hxpi.jpg
ANR_0088	HxPI-Track/train/transcripts/ANR_0088_hxpi.txt	HxPI-Track/train/images/ANR_0088_hxpi.jpg
ANR_0089	HxPI-Track/train/transcripts/ANR_0089_hxpi.txt	HxPI-Track/train/images/ANR_0089_hxpi.jpg
DSC_0276	HxPI-Track/train/transcripts/DSC_0276_hxpi.txt	HxPI-Track/train/images/DSC_0276_hxpi.jpg
DSC_0277	HxPI-Track/train/transcripts/DSC_0277_hxpi.txt	HxPI-Track/train/images/DSC_0277_hxpi.jpg
DSC_0274	HxPI-Track/train/transcripts/DSC_0274_hxpi.txt	HxPI-Track/train/images/DSC_0274_hxpi.jpg
DSC_0275	HxPI-Track/train/transcripts/DSC_0275_hxpi.txt	HxPI-Track/train/images/DSC_0275_hxpi.jpg
DSC_0272	HxPI-Track/train/transcripts/DSC_0272_hxpi.txt	HxPI-Track/train/images/DSC_0272_hxpi.jpg
DSC_0273	HxPI-Track/train/transcripts/DSC_0273_hxpi.txt	HxPI-Track/train/images/DSC_0273_hxpi.jpg
DSC_0270	HxPI-Track/train/transcripts/DSC_0270_hxpi.txt	HxPI-Track/train/images/DSC_0270_hxpi.jpg
DSC_0271	HxPI-Track/train/transcripts/DSC_0271_hxpi.txt	HxPI-Track/train/images/DSC_0271_hxpi.jpg
DSC_0278	HxPI-Track/train/transcripts/DSC_0278_hxpi.txt	HxPI-Track/train/images/DSC_0278_hxpi.jpg
DSC_0279	HxPI-Track/train/transcripts/DSC_0279_hxpi.txt	HxPI-Track/train/images/DSC_0279_hxpi.jpg
DSC_0117	HxPI-Track/train/transcripts/DSC_0117_hxpi.txt	HxPI-Track/train/images/DSC_0117_hxpi.jpg
DSC_0116	HxPI-Track/train/transcripts/DSC_0116_hxpi.txt	HxPI-Track/train/images/DSC_0116_hxpi.jpg
DSC_0115	HxPI-Track/train/transcripts/DSC_0115_hxpi.txt	HxPI-Track/train/images/DSC_0115_hxpi.jpg
DSC_0114	HxPI-Track/train/transcripts/DSC_0114_hxpi.txt	HxPI-Track/train/images/DSC_0114_hxpi.jpg
DSC_0113	HxPI-Track/train/transcripts/DSC_0113_hxpi.txt	HxPI-Track/train/images/DSC_0113_hxpi.jpg
DSC_0112	HxPI-Track/train/transcripts/DSC_0112_hxpi.txt	HxPI-Track/train/images/DSC_0112_hxpi.jpg
DSC_0058	HxPI-Track/train/transcripts/DSC_0058_hxpi.txt	HxPI-Track/train/images/DSC_0058_hxpi.jpg
DSC_0059	HxPI-Track/train/transcripts/DSC_0059_hxpi.txt	HxPI-Track/train/images/DSC_0059_hxpi.jpg
DSC_0056	HxPI-Track/train/transcripts/DSC_0056_hxpi.txt	HxPI-Track/train/images/DSC_0056_hxpi.jpg
DSC_0057	HxPI-Track/train/transcripts/DSC_0057_hxpi.txt	HxPI-Track/train/images/DSC_0057_hxpi.jpg
DSC_0054	HxPI-Track/train/transcripts/DSC_0054_hxpi.txt	HxPI-Track/train/images/DSC_0054_hxpi.jpg
DSC_0055	HxPI-Track/train/transcripts/DSC_0055_hxpi.txt	HxPI-Track/train/images/DSC_0055_hxpi.jpg
DSC_0052	HxPI-Track/train/transcripts/DSC_0052_hxpi.txt	HxPI-Track/train/images/DSC_0052_hxpi.jpg
DSC_0053	HxPI-Track/train/transcripts/DSC_0053_hxpi.txt	HxPI-Track/train/images/DSC_0053_hxpi.jpg
DSC_0050	HxPI-Track/train/transcripts/DSC_0050_hxpi.txt	HxPI-Track/train/images/DSC_0050_hxpi.jpg
DSC_0051	HxPI-Track/train/transcripts/DSC_0051_hxpi.txt	HxPI-Track/train/images/DSC_0051_hxpi.jpg
GRR_0002	HxPI-Track/train/transcripts/GRR_0002_hxpi.txt	HxPI-Track/train/images/GRR_0002_hxpi.jpg
GRR_0001	HxPI-Track/train/transcripts/GRR_0001_hxpi.txt	HxPI-Track/train/images/GRR_0001_hxpi.jpg
DSC_0188	HxPI-Track/train/transcripts/DSC_0188_hxpi.txt	HxPI-Track/train/images/DSC_0188_hxpi.jpg
DSC_0189	HxPI-Track/train/transcripts/DSC_0189_hxpi.txt	HxPI-Track/train/images/DSC_0189_hxpi.jpg
DSC_0184	HxPI-Track/train/transcripts/DSC_0184_hxpi.txt	HxPI-Track/train/images/DSC_0184_hxpi.jpg
DSC_0185	HxPI-Track/train/transcripts/DSC_0185_hxpi.txt	HxPI-Track/train/images/DSC_0185_hxpi.jpg
DSC_0186	HxPI-Track/train/transcripts/DSC_0186_hxpi.txt	HxPI-Track/train/images/DSC_0186_hxpi.jpg
DSC_0187	HxPI-Track/train/transcripts/DSC_0187_hxpi.txt	HxPI-Track/train/images/DSC_0187_hxpi.jpg
DSC_0180	HxPI-Track/train/transcripts/DSC_0180_hxpi.txt	HxPI-Track/train/images/DSC_0180_hxpi.jpg
DSC_0181	HxPI-Track/train/transcripts/DSC_0181_hxpi.txt	HxPI-Track/train/images/DSC_0181_hxpi.jpg
DSC_0182	HxPI-Track/train/transcripts/DSC_0182_hxpi.txt	HxPI-Track/train/images/DSC_0182_hxpi.jpg
DSC_0183	HxPI-Track/train/transcripts/DSC_0183_hxpi.txt	HxPI-Track/train/images/DSC_0183_hxpi.jpg
ANR_0057	HxPI-Track/train/transcripts/ANR_0057_hxpi.txt	HxPI-Track/train/images/ANR_0057_hxpi.jpg
ANR_0056	HxPI-Track/train/transcripts/ANR_0056_hxpi.txt	HxPI-Track/train/images/ANR_0056_hxpi.jpg
ANR_0055	HxPI-Track/train/transcripts/ANR_0055_hxpi.txt	HxPI-Track/train/images/ANR_0055_hxpi.jpg
ANR_0054	HxPI-Track/train/transcripts/ANR_0054_hxpi.txt	HxPI-Track/train/images/ANR_0054_hxpi.jpg
ANR_0053	HxPI-Track/train/transcripts/ANR_0053_hxpi.txt	HxPI-Track/train/images/ANR_0053_hxpi.jpg
ANR_0052	HxPI-Track/train/transcripts/ANR_0052_hxpi.txt	HxPI-Track/train/images/ANR_0052_hxpi.jpg
ANR_0051	HxPI-Track/train/transcripts/ANR_0051_hxpi.txt	HxPI-Track/train/images/ANR_0051_hxpi.jpg
ANR_0050	HxPI-Track/train/transcripts/ANR_0050_hxpi.txt	HxPI-Track/train/images/ANR_0050_hxpi.jpg
ANR_0116	HxPI-Track/train/transcripts/ANR_0116_hxpi.txt	HxPI-Track/train/images/ANR_0116_hxpi.jpg
ANR_0117	HxPI-Track/train/transcripts/ANR_0117_hxpi.txt	HxPI-Track/train/images/ANR_0117_hxpi.jpg
ANR_0114	HxPI-Track/train/transcripts/ANR_0114_hxpi.txt	HxPI-Track/train/images/ANR_0114_hxpi.jpg
ANR_0115	HxPI-Track/train/transcripts/ANR_0115_hxpi.txt	HxPI-Track/train/images/ANR_0115_hxpi.jpg
ANR_0112	HxPI-Track/train/transcripts/ANR_0112_hxpi.txt	HxPI-Track/train/images/ANR_0112_hxpi.jpg
ANR_0113	HxPI-Track/train/transcripts/ANR_0113_hxpi.txt	HxPI-Track/train/images/ANR_0113_hxpi.jpg
ANR_0059	HxPI-Track/train/transcripts/ANR_0059_hxpi.txt	HxPI-Track/train/images/ANR_0059_hxpi.jpg
ANR_0058	HxPI-Track/train/transcripts/ANR_0058_hxpi.txt	HxPI-Track/train/images/ANR_0058_hxpi.jpg
DSC_0108	HxPI-Track/train/transcripts/DSC_0108_hxpi.txt	HxPI-Track/train/images/DSC_0108_hxpi.jpg
ANR_0129	HxPI-Track/train/transcripts/ANR_0129_hxpi.txt	HxPI-Track/train/images/ANR_0129_hxpi.jpg
DSC_0109	HxPI-Track/train/transcripts/DSC_0109_hxpi.txt	HxPI-Track/train/images/DSC_0109_hxpi.jpg
ANR_0128	HxPI-Track/train/transcripts/ANR_0128_hxpi.txt	HxPI-Track/train/images/ANR_0128_hxpi.jpg
ANR_0127	HxPI-Track/train/transcripts/ANR_0127_hxpi.txt	HxPI-Track/train/images/ANR_0127_hxpi.jpg
ANR_0126	HxPI-Track/train/transcripts/ANR_0126_hxpi.txt	HxPI-Track/train/images/ANR_0126_hxpi.jpg
DSC_0232	HxPI-Track/train/transcripts/DSC_0232_hxpi.txt	HxPI-Track/train/images/DSC_0232_hxpi.jpg
DSC_0233	HxPI-Track/train/transcripts/DSC_0233_hxpi.txt	HxPI-Track/train/images/DSC_0233_hxpi.jpg
DSC_0230	HxPI-Track/train/transcripts/DSC_0230_hxpi.txt	HxPI-Track/train/images/DSC_0230_hxpi.jpg
DSC_0231	HxPI-Track/train/transcripts/DSC_0231_hxpi.txt	HxPI-Track/train/images/DSC_0231_hxpi.jpg
DSC_0236	HxPI-Track/train/transcripts/DSC_0236_hxpi.txt	HxPI-Track/train/images/DSC_0236_hxpi.jpg
DSC_0237	HxPI-Track/train/transcripts/DSC_0237_hxpi.txt	HxPI-Track/train/images/DSC_0237_hxpi.jpg
DSC_0235	HxPI-Track/train/transcripts/DSC_0235_hxpi.txt	HxPI-Track/train/images/DSC_0235_hxpi.jpg
DSC_0238	HxPI-Track/train/transcripts/DSC_0238_hxpi.txt	HxPI-Track/train/images/DSC_0238_hxpi.jpg
DSC_0239	HxPI-Track/train/transcripts/DSC_0239_hxpi.txt	HxPI-Track/train/images/DSC_0239_hxpi.jpg
DSC_0168	HxPI-Track/train/transcripts/DSC_0168_hxpi.txt	HxPI-Track/train/images/DSC_0168_hxpi.jpg
DSC_0169	HxPI-Track/train/transcripts/DSC_0169_hxpi.txt	HxPI-Track/train/images/DSC_0169_hxpi.jpg
DSC_0166	HxPI-Track/train/transcripts/DSC_0166_hxpi.txt	HxPI-Track/train/images/DSC_0166_hxpi.jpg
DSC_0167	HxPI-Track/train/transcripts/DSC_0167_hxpi.txt	HxPI-Track/train/images/DSC_0167_hxpi.jpg
DSC_0164	HxPI-Track/train/transcripts/DSC_0164_hxpi.txt	HxPI-Track/train/images/DSC_0164_hxpi.jpg
DSC_0165	HxPI-Track/train/transcripts/DSC_0165_hxpi.txt	HxPI-Track/train/images/DSC_0165_hxpi.jpg
DSC_0162	HxPI-Track/train/transcripts/DSC_0162_hxpi.txt	HxPI-Track/train/images/DSC_0162_hxpi.jpg
DSC_0163	HxPI-Track/train/transcripts/DSC_0163_hxpi.txt	HxPI-Track/train/images/DSC_0163_hxpi.jpg
DSC_0160	HxPI-Track/train/transcripts/DSC_0160_hxpi.txt	HxPI-Track/train/images/DSC_0160_hxpi.jpg
DSC_0161	HxPI-Track/train/transcripts/DSC_0161_hxpi.txt	HxPI-Track/train/images/DSC_0161_hxpi.jpg
DSC_0018	HxPI-Track/train/transcripts/DSC_0018_hxpi.txt	HxPI-Track/train/images/DSC_0018_hxpi.jpg
DSC_0019	HxPI-Track/train/transcripts/DSC_0019_hxpi.txt	HxPI-Track/train/images/DSC_0019_hxpi.jpg
DSC_0012	HxPI-Track/train/transcripts/DSC_0012_hxpi.txt	HxPI-Track/train/images/DSC_0012_hxpi.jpg
DSC_0013	HxPI-Track/train/transcripts/DSC_0013_hxpi.txt	HxPI-Track/train/images/DSC_0013_hxpi.jpg
DSC_0010	HxPI-Track/train/transcripts/DSC_0010_hxpi.txt	HxPI-Track/train/images/DSC_0010_hxpi.jpg
DSC_0011	HxPI-Track/train/transcripts/DSC_0011_hxpi.txt	HxPI-Track/train/images/DSC_0011_hxpi.jpg
DSC_0016	HxPI-Track/train/transcripts/DSC_0016_hxpi.txt	HxPI-Track/train/images/DSC_0016_hxpi.jpg
DSC_0017	HxPI-Track/train/transcripts/DSC_0017_hxpi.txt	HxPI-Track/train/images/DSC_0017_hxpi.jpg
DSC_0014	HxPI-Track/train/transcripts/DSC_0014_hxpi.txt	HxPI-Track/train/images/DSC_0014_hxpi.jpg
DSC_0015	HxPI-Track/train/transcripts/DSC_0015_hxpi.txt	HxPI-Track/train/images/DSC_0015_hxpi.jpg
DSC_0171	HxPI-Track/train/transcripts/DSC_0171_hxpi.txt	HxPI-Track/train/images/DSC_0171_hxpi.jpg
ANR_0028	HxPI-Track/train/transcripts/ANR_0028_hxpi.txt	HxPI-Track/train/images/ANR_0028_hxpi.jpg
ANR_0029	HxPI-Track/train/transcripts/ANR_0029_hxpi.txt	HxPI-Track/train/images/ANR_0029_hxpi.jpg
ANR_0026	HxPI-Track/train/transcripts/ANR_0026_hxpi.txt	HxPI-Track/train/images/ANR_0026_hxpi.jpg
ANR_0027	HxPI-Track/train/transcripts/ANR_0027_hxpi.txt	HxPI-Track/train/images/ANR_0027_hxpi.jpg
ANR_0024	HxPI-Track/train/transcripts/ANR_0024_hxpi.txt	HxPI-Track/train/images/ANR_0024_hxpi.jpg
ANR_0025	HxPI-Track/train/transcripts/ANR_0025_hxpi.txt	HxPI-Track/train/images/ANR_0025_hxpi.jpg
ANR_0022	HxPI-Track/train/transcripts/ANR_0022_hxpi.txt	HxPI-Track/train/images/ANR_0022_hxpi.jpg
ANR_0023	HxPI-Track/train/transcripts/ANR_0023_hxpi.txt	HxPI-Track/train/images/ANR_0023_hxpi.jpg
ANR_0020	HxPI-Track/train/transcripts/ANR_0020_hxpi.txt	HxPI-Track/train/images/ANR_0020_hxpi.jpg
ANR_0021	HxPI-Track/train/transcripts/ANR_0021_hxpi.txt	HxPI-Track/train/images/ANR_0021_hxpi.jpg
DSC_0170	HxPI-Track/train/transcripts/DSC_0170_hxpi.txt	HxPI-Track/train/images/DSC_0170_hxpi.jpg
ANR_0093	HxPI-Track/train/transcripts/ANR_0093_hxpi.txt	HxPI-Track/train/images/ANR_0093_hxpi.jpg
DSC_0179	HxPI-Track/train/transcripts/DSC_0179_hxpi.txt	HxPI-Track/train/images/DSC_0179_hxpi.jpg
ANR_0091	HxPI-Track/train/transcripts/ANR_0091_hxpi.txt	HxPI-Track/train/images/ANR_0091_hxpi.jpg
ANR_0090	HxPI-Track/train/transcripts/ANR_0090_hxpi.txt	HxPI-Track/train/images/ANR_0090_hxpi.jpg
